row_label_raw,row_label_full,col_0,Năm 2015,Năm 2014,numeric__Năm 2015,numeric__Năm 2014
,,,VND,VND,,
"Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu",2.534.340.155,2.128.137.241,2534340155.0,2128137241.0
Chi phí nhân công,Chi phí nhân công,Chi phí nhân công,24.056.183.457,21.353.437.286,24056183457.0,21353437286.0
Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,972.630.390,1.862.719.837,972630390.0,1862719837.0
"Thuế, phí, lệ phí","Thuế, phí, lệ phí","Thuế, phí, lệ phí",7.094.121.735,5.932.796.201,7094121735.0,5932796201.0
Chi phí dự phòng,Chi phí dự phòng,Chi phí dự phòng,6.001.385.210,6.146.690.625,6001385210.0,6146690625.0
- Trích quỹ Phát triển khoa học và công nghệ,- Trích quỹ Phát triển khoa học và công nghệ,- Trích quỹ Phát triển khoa học và công nghệ,-,4.000.000.000,,4000000000.0
- Trích quỹ dự phòng tiền lương,- Trích quỹ dự phòng tiền lương,- Trích quỹ dự phòng tiền lương,5.570.702.136,6.320.587.755,5570702136.0,6320587755.0
- Trích dự phòng/hoàn nhập dự phòng nợ phải thu khó đòi,- Trích dự phòng/hoàn nhập dự phòng nợ phải thu khó đòi,- Trích dự phòng/hoàn nhập dự phòng nợ phải thu khó đòi,430.683.074,(4.173.897.130),430683074.0,-4173897130.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,11.105.492.580,7.638.151.675,11105492580.0,7638151675.0
Chi phí khác bằng tiền,Chi phí khác bằng tiền,Chi phí khác bằng tiền,10.398.824.768,10.209.496.680,10398824768.0,10209496680.0
,,,62.162.978.295,55.271.429.545,62162978295.0,55271429545.0
