row_label_raw,row_label_full,Tại ngày 31/12/2015,Từ 1 nămtrở xuốngVND > Tại ngày 31/12/2015,Trên 1 nămđến 5 nămVND > Tại ngày 31/12/2015,Trên 5 nămVND > Tại ngày 31/12/2015,CộngVND > Tại ngày 31/12/2015,numeric__Từ 1 nămtrở xuốngVND > Tại ngày 31/12/2015,numeric__Trên 1 nămđến 5 nămVND > Tại ngày 31/12/2015,numeric__Trên 5 nămVND > Tại ngày 31/12/2015,numeric__CộngVND > Tại ngày 31/12/2015
"Phải trả người bán,phải trả khác","Phải trả người bán,phải trả khác","Phải trả người bán,phải trả khác",251.740.839.499,6.200.875.882,-,257.941.715.381,251740839499.0,6200875882.0,,257941715381.0
Chi phí phải trả,Chi phí phải trả,Chi phí phải trả,351.500.000,-,-,351.500.000,351500000.0,,,351500000.0
,,,252.092.339.499,6.200.875.882,-,258.293.215.381,252092339499.0,6200875882.0,,258293215381.0
Tại ngày 01/01/2015,Tại ngày 01/01/2015,Tại ngày 01/01/2015,Tại ngày 01/01/2015,Tại ngày 01/01/2015,Tại ngày 01/01/2015,Tại ngày 01/01/2015,,,,
"Phải trả người bán,phải trả khác","Tại ngày 01/01/2015 > Phải trả người bán,phải trả khác","Phải trả người bán,phải trả khác",263.092.421.016,4.697.579.662,-,267.790.000.678,263092421016.0,4697579662.0,,267790000678.0
Chi phí phải trả,Tại ngày 01/01/2015 > Chi phí phải trả,Chi phí phải trả,388.000.000,-,-,388.000.000,388000000.0,,,388000000.0
,,,263.480.421.016,4.697.579.662,-,268.178.000.678,263480421016.0,4697579662.0,,268178000678.0
