row_label_raw,row_label_full,Số liệu theo Báo cáo tài chính cho năm tài chính kết thúc ngày 31/12/2014 > Mã số,Số liệu theo Báo cáo tài chính cho năm tài chính kết thúc ngày 31/12/2014 > Tên khoản mục,Số liệu theo Báo cáo tài chính cho năm tài chính kết thúc ngày 31/12/2014 > Số tiền,Số liệu điều chỉnh theo Thông tư 200/2014/TT-BTC > Mã số,Số liệu điều chỉnh theo Thông tư 200/2014/TT-BTC > Tên khoản mục,Số liệu điều chỉnh theo Thông tư 200/2014/TT-BTC > Số tiền,Thay đổi,numeric__Số liệu theo Báo cáo tài chính cho năm tài chính kết thúc ngày 31/12/2014 > Tên khoản mục,numeric__Số liệu theo Báo cáo tài chính cho năm tài chính kết thúc ngày 31/12/2014 > Số tiền,numeric__Số liệu điều chỉnh theo Thông tư 200/2014/TT-BTC > Mã số,numeric__Số liệu điều chỉnh theo Thông tư 200/2014/TT-BTC > Tên khoản mục,numeric__Số liệu điều chỉnh theo Thông tư 200/2014/TT-BTC > Số tiền,numeric__Thay đổi
BÁO CÁO KẾT QUẢ HOẠT ĐỘNG KINH DOANH,BÁO CÁO KẾT QUẢ HOẠT ĐỘNG KINH DOANH,BÁO CÁO KẾT QUẢ HOẠT ĐỘNG KINH DOANH,BÁO CÁO KẾT QUẢ HOẠT ĐỘNG KINH DOANH,BÁO CÁO KẾT QUẢ HOẠT ĐỘNG KINH DOANH,BÁO CÁO KẾT QUẢ HOẠT ĐỘNG KINH DOANH,BÁO CÁO KẾT QUẢ HOẠT ĐỘNG KINH DOANH,BÁO CÁO KẾT QUẢ HOẠT ĐỘNG KINH DOANH,,,,,,,
24,BÁO CÁO KẾT QUẢ HOẠT ĐỘNG KINH DOANH > 24,24,8. Chi phí bán hàng,33.191.081.912,25,8. Chi phí bán hàng,33.191.081.912,-,,33191081912.0,25.0,,33191081912.0,
25,BÁO CÁO KẾT QUẢ HOẠT ĐỘNG KINH DOANH > 25,25,9. Chi phí quản lý doanh nghiệp,55.271.429.545,26,9. Chi phí quản lý doanh nghiệp,55.271.429.545,-,,55271429545.0,26.0,,55271429545.0,
