row_label_raw,row_label_full,Mã số,TÀI SẢN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__TÀI SẢN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
100,100,100,A. TÀI SẢN NGĂN HẠN,,23.371.994.756.394,18.862.861.306.281,,,23371994756394.0,18862861306281.0
110,110,110,I. Tiền và các khoản tương đương tiền,5,3.749.550.258.212,3.410.983.351.393,,5.0,3749550258212.0,3410983351393.0
111,111,111,1. Tiền,,3.363.717.276.954,2.189.863.295.952,,,3363717276954.0,2189863295952.0
112,112,112,2. Các khoản tương đương tiền,,385.832.981.258,1.221.120.055.441,,,385832981258.0,1221120055441.0
120,120,120,II. Đầu tư tài chính ngắn hạn,,50.922.451.739,-,,,50922451739.0,
123,123,123,1. Đầu tư nằm đến ngày đáo hạn giữ,6,50.922.451.739,-,,6.0,50922451739.0,
130,130,130,III. Các khoản phải thu ngắn hạn,,1.542.529.736.073,2.765.847.815.554,,,1542529736073.0,2765847815554.0
131,131,131,1. Phải thu ngắn hạn của khách hàng,7,369.573.657.457,1.431.776.840.141,,7.0,369573657457.0,1431776840141.0
132,132,132,2. Trả trước cho người bán ngắn hạn,8,21.007.291.749,117.942.038.760,,8.0,21007291749.0,117942038760.0
135,135,135,3. Phải thu về cho vay ngắn hạn,,-,84.700.000.000,,,,84700000000.0
136,136,136,4. Phải thu ngắn hạn khác,9,1.151.948.786.867,1.131.428.936.653,,9.0,1151948786867.0,1131428936653.0
140,140,140,IV. Hàng tồn kho,10,17.446.005.298.981,12.050.162.650.982,,10.0,17446005298981.0,12050162650982.0
141,141,141,1. Hàng tồn kho,,17.821.137.643.753,12.309.955.461.929,,,17821137643753.0,12309955461929.0
149,149,149,2. Dự phòng giảm giá hàng tồn kho,,(375.132.344.772),(259.792.810.947),,,-375132344772.0,-259792810947.0
150,150,150,V. Tài sản ngắn hạn khác,,582.987.011.389,635.867.488.352,,,582987011389.0,635867488352.0
151,151,151,1. Chi phí trả trước ngắn hạn,11,283.034.716.902,338.169.643.457,,11.0,283034716902.0,338169643457.0
152,152,152,2. Thuế GTGT được khấu trừ,,298.109.345.560,297.598.157.759,,,298109345560.0,297598157759.0
153,153,153,3. Thuế và các khoản khác phải thu Nhà nước,,1.842.948.927,99.687.136,,,1842948927.0,99687136.0
200,200,200,B. TÀI SẢN DÀI HẠN,,4.750.536.730.462,3.959.802.908.939,,,4750536730462.0,3959802908939.0
210,210,210,I. Phải thu dài hạn,,313.775.645.332,242.115.970.118,,,313775645332.0,242115970118.0
216,216,216,1. Phải thu dài hạn khác,12,313.775.645.332,242.115.970.118,,12.0,313775645332.0,242115970118.0
220,220,220,II. Tài sản cố định,,3.333.147.659.602,3.463.657.994.935,,,3333147659602.0,3463657994935.0
221,221,221,1. Tài sản cố định hữu hình,13,3.304.923.529.470,3.435.848.333.299,,13.0,3304923529470.0,3435848333299.0
222,222,222,Nguyên giá,,5.788.326.331.676,4.832.699.906.378,,,5788326331676.0,4832699906378.0
223,223,223,Giá trị khấu hao lũy kế,,(2.483.402.802.206),(1.396.851.573.079),,,-2483402802206.0,-1396851573079.0
227,227,227,2. Tài sản cố định vô hình,14,28.224.130.132,27.809.661.636,,14.0,28224130132.0,27809661636.0
228,228,228,Nguyên giá,,33.838.423.144,32.779.467.144,,,33838423144.0,32779467144.0
229,229,229,Giá trị hao mòn lũy kế,,(5.614.293.012),(4.969.805.508),,,-5614293012.0,-4969805508.0
240,240,240,III. Tài sản dở dang dài hạn,,256.831.997.207,35.457.406.785,,,256831997207.0,35457406785.0
242,242,242,1. Chi phí xây dựng cơ bản dở dang,15,256.831.997.207,35.457.406.785,,15.0,256831997207.0,35457406785.0
250,250,250,IV. Đầu tư tài chính dài hạn,,59.937.763.115,-,,,59937763115.0,
252,252,252,1. Đầu tư vào công ty liên kết,17,59.937.763.115,-,,17.0,59937763115.0,
260,260,260,V. Tài sản dài hạn khác,,786.843.665.206,218.571.537.101,,,786843665206.0,218571537101.0
261,261,261,1. Chi phí trả trước dài hạn,16,84.768.088.475,97.701.063.493,,16.0,84768088475.0,97701063493.0
262,262,262,2. Tài sản thuế thu nhập hoãn lại,30.3,149.548.727.665,120.870.473.608,,303.0,149548727665.0,120870473608.0
269,269,269,3. Lợi thể thương mại,18,552.526.849.066,-,,18.0,552526849066.0,
270,270,270,TỔNG CỘNG TÀI SẢN,,28.122.531.486.856,22.822.664.215.220,,,28122531486856.0,22822664215220.0
