row_label_raw,row_label_full,Mã số,NGUỒN VỐN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__NGUỒN VỐN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
300,300,300,C. NỘ PHẢI TRẢ,,19.139.496.155.514,16.913.747.880.005,,,19139496155514.0,16913747880005.0
310,310,310,I. Nợ ngắn hạn,,17.929.433.003.626,15.713.814.885.175,,,17929433003626.0,15713814885175.0
311,311,311,1. Phải trả người bán ngắn hạn,19,8.244.614.243.810,7.373.229.669.492,,19.0,8244614243810.0,7373229669492.0
312,312,312,2. Người mua trả tiền trước ngắn hạn,,38.061.594.053,22.475.498.439,,,38061594053.0,22475498439.0
313,313,313,3. Thuế và các khoản phải nộp Nhà nước,20,217.699.643.883,137.421.612.285,,20.0,217699643883.0,137421612285.0
314,314,314,4. Phải trả người lao động,,149.774.991.802,133.725.111.318,,,149774991802.0,133725111318.0
315,315,315,5. Chi phí phải trả ngắn hạn,21,2.173.064.879.414,1.585.372.350.657,,21.0,2173064879414.0,1585372350657.0
319,319,319,6. Phải trả ngắn hạn khác,22,1.208.214.263.090,807.310.112.729,,22.0,1208214263090.0,807310112729.0
320,320,320,7. Vay ngắn hạn,23,5.836.454.637.089,5.603.505.990.526,,23.0,5836454637089.0,5603505990526.0
321,321,321,8. Dự phòng phải trả ngắn hạn,,56.568.632.732,45.824.539.729,,,56568632732.0,45824539729.0
322,322,322,"9. Quỹ khen thưởng, phúc lợi",,4.980.117.753,4.950.000.000,,,4980117753.0,4950000000.0
330,330,330,II. Nợ dài hạn,,1.210.063.151.888,1.199.932.994.830,,,1210063151888.0,1199932994830.0
338,338,338,1. Vay dài hạn,23,1.208.167.140.389,1.199.932.994.830,,23.0,1208167140389.0,1199932994830.0
341,341,341,2. Thuế thu nhập hoãn lại phải trả,30.3,1.896.011.499,-,,303.0,1896011499.0,
400,400,400,D. VỐN CHỦ SỞ HỮU,,8.983.035.331.342,5.908.916.335.215,,,8983035331342.0,5908916335215.0
410,410,410,I. Vốn chủ sở hữu,,8.983.035.331.342,5.908.916.335.215,,,8983035331342.0,5908916335215.0
411,411,411,1. Vốn cổ phần,24.1,4.434.961.780.000,3.169.884.370.000,,241.0,4434961780000.0,3169884370000.0
411a,411a,411a,- Cổ phiếu phổ thông có quyền biểu quyết,,4.434.961.780.000,3.169.884.370.000,,,4434961780000.0,3169884370000.0
412,412,412,2. Thặng dư vốn cổ phần,24.1,551.451.995.486,36.717.698.286,,241.0,551451995486.0,36717698286.0
414,414,414,3. Vốn khác,24.1,1.130.494.084,1.130.494.084,,241.0,1130494084.0,1130494084.0
415,415,415,4. Cổ phiếu quỹ,24.1,(808.864.500),(79.164.500),,241.0,-808864500.0,-79164500.0
417,417,417,5. Chênh lệch tỷ giá hối đoái,24.1,446.572.898,(86.063.365),,241.0,446572898.0,-86063365.0
421,421,421,6. Lợi nhuận sau thuế chưa phân phối,24.1,3.989.603.910.055,2.698.572.748.459,,241.0,3989603910055.0,2698572748459.0
421a,421a,421a,- Lợi nhuận sau thuế chưa phân phối năm trước,,1.138.290.716.709,461.763.398.338,,,1138290716709.0,461763398338.0
421b,421b,421b,- Lợi nhuận sau thuế chưa phân phối năm nay,,2.851.313.193.346,2.236.809.350.121,,,2851313193346.0,2236809350121.0
429,429,429,7. Lợi ích cổ đông không kiểm soát,,6.249.443.319,2.776.252.251,,,6249443319.0,2776252251.0
440,440,440,TỔNG CỘNG NGUỒN VỐN,,28.122.531.486.856,22.822.664.215.220,,,28122531486856.0,22822664215220.0
