row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Thiết bị điện tử,Thiết bị điện tử,Thiết bị điện tử,8.093.520.536.583,5.227.298.028.691,8093520536583.0,5227298028691.0
Điện thoại di động,Điện thoại di động,Điện thoại di động,5.575.201.490.528,4.128.119.091.434,5575201490528.0,4128119091434.0
Thiết bị gia dụng,Thiết bị gia dụng,Thiết bị gia dụng,1.854.149.173.341,1.228.030.161.503,1854149173341.0,1228030161503.0
Phụ kiện,Phụ kiện,Phụ kiện,851.177.889.554,761.201.669.164,851177889554.0,761201669164.0
Máy tính xách tay,Máy tính xách tay,Máy tính xách tay,331.470.400.564,283.325.343.909,331470400564.0,283325343909.0
Máy tính bằng,Máy tính bằng,Máy tính bằng,230.987.789.548,194.501.360.792,230987789548.0,194501360792.0
Thể cào,Thể cào,Thể cào,140.104.491.868,104.188.200.292,140104491868.0,104188200292.0
Hàng đang chuyển,Hàng đang chuyển,Hàng đang chuyển,9.011.116.270,16.338.976.130,9011116270.0,16338976130.0
Thực phẩm,Thực phẩm,Thực phẩm,619.216.942.867,232.465.986.069,619216942867.0,232465986069.0
Hàng hóa khác,Hàng hóa khác,Hàng hóa khác,116.297.812.630,134.486.643.945,116297812630.0,134486643945.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,17.821.137.643.753,12.309.955.461.929,17821137643753.0,12309955461929.0
Dự phòng giảm giá hàng tồn kho,Dự phòng giảm giá hàng tồn kho,Dự phòng giảm giá hàng tồn kho,(375.132.344.772),(259.792.810.947),-375132344772.0,-259792810947.0
GIÁ TRỊ THUẦN,GIÁ TRỊ THUẦN,GIÁ TRỊ THUẦN,17.446.005.298.981,12.050.162.650.982,17446005298981.0,12050162650982.0
