row_label_raw,row_label_full,Tên công ty con,Trụ sở,Lĩnh vực kinh doanh,Tình trạng hoạt động,Tỷ lệ sở hữu (%),Tỷ lệ sở hữu (%)_1,numeric__Trụ sở,numeric__Lĩnh vực kinh doanh,numeric__Tình trạng hoạt động,numeric__Tỷ lệ sở hữu (%),numeric__Tỷ lệ sở hữu (%)_1
Tên công ty con,Tên công ty con,Tên công ty con,Trụ sở,Lĩnh vực kinh doanh,Tình trạng hoạt động,Số cuối năm,Số đầu năm,,,,,
(1) Công ty Cổ phần Thế Giới Di Động,Tên công ty con > (1) Công ty Cổ phần Thế Giới Di Động,(1) Công ty Cổ phần Thế Giới Di Động,"Thành phố Hồ Chí Minh, Việt Nam",Thương mại sản phẩm điện tử,Đang hoạt động,"99,95","99,95",,,,99.95,99.95
(2) Công ty Cổ phần Thương mại Bách Hóa Xanh,Tên công ty con > (2) Công ty Cổ phần Thương mại Bách Hóa Xanh,(2) Công ty Cổ phần Thương mại Bách Hóa Xanh,"Thành phố Hồ Chí Minh, Việt Nam",Thương mại thực phẩm,Đang hoạt động,"99,95","99,95",,,,99.95,99.95
(3) Công ty Cổ phần Thế Giới Số Trần Anh,Tên công ty con > (3) Công ty Cổ phần Thế Giới Số Trần Anh,(3) Công ty Cổ phần Thế Giới Số Trần Anh,"Thành phố Hà Nội, Việt Nam",Thương mại sản phẩm điện tử,Đang hoạt động,"99,33",-,,,,99.33,
(4) Công ty TNHH MTV Công nghệ Thông tin Thế Giới Di Động,Tên công ty con > (4) Công ty TNHH MTV Công nghệ Thông tin Thế Giới Di Động,(4) Công ty TNHH MTV Công nghệ Thông tin Thế Giới Di Động,"Thành phố Hồ Chí Minh, Việt Nam",Công nghệ thông tin,Trước hoạt động,"100,00","100,00",,,,100.0,100.0
"(5) MWG (Cambodia) Co., Ltd","Tên công ty con > (5) MWG (Cambodia) Co., Ltd","(5) MWG (Cambodia) Co., Ltd","Phnom Penh, Campuchia",Thương mại sản phẩm điện tử,Đang hoạt động,"99,95","99,95",,,,99.95,99.95
