row_label_raw,row_label_full,col_0,NGUỒN VỐN,Mã số,Thuyết minh,Số cuối năm,Số đầu năm,numeric__NGUỒN VỐN,numeric__Mã số,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
C.,C.,C.,NỘ PHẢI TRẢ,300,,6.243.792.135.165,5.372.450.027.238,,300.0,,6243792135165.0,5372450027238.0
I.,I.,I.,Nợ ngắn hạn,310,,6.028.505.903.383,5.198.718.914.842,,310.0,,6028505903383.0,5198718914842.0
1.,1.,1.,Phải trả người bán ngắn hạn,311,20,671.223.824.781,691.027.535.623,,311.0,20.0,671223824781.0,691027535623.0
2.,2.,2.,Người mua trả tiền trước ngắn hạn,312,21,256.150.325.719,216.889.576.593,,312.0,21.0,256150325719.0,216889576593.0
3.,3.,3.,Thuế và các khoản phải nộp Nhà nước,313,17,93.353.574.413,58.254.209.708,,313.0,17.0,93353574413.0,58254209708.0
4.,4.,4.,Phải trả người lao động,314,,247.894.148.397,177.347.094.144,,314.0,,247894148397.0,177347094144.0
5.,5.,5.,Chỉ phí phải trả ngắn hạn,315,22,145.412.003.866,121.855.980.698,,315.0,22.0,145412003866.0,121855980698.0
6.,6.,6.,Doanh thu chưa thực hiện ngắn hạn,318,,50.909.090,18.181.819,,318.0,,50909090.0,18181819.0
7.,7.,7.,Phải trả ngắn hạn khác,319,23,121.976.074.271,188.515.955.342,,319.0,23.0,121976074271.0,188515955342.0
8.,8.,8.,Vay và nợ thuê tài chính ngắn hạn,320,25,4.164.180.521.176,3.422.025.863.029,,320.0,25.0,4164180521176.0,3422025863029.0
9.,9.,9.,Dự phòng phải trả ngắn hạn,321,24,302.594.636.113,253.973.730.976,,321.0,24.0,302594636113.0,253973730976.0
10.,10.,10.,"Quỹ khen thưởng, phúc lợi",322,,25.669.885.557,68.810.786.910,,322.0,,25669885557.0,68810786910.0
II.,II.,II.,Nợ dài hạn,330,,215.286.231.782,173.731.112.396,,330.0,,215286231782.0,173731112396.0
1.,1.,1.,Phải trả dài hạn khác,337,23,4.224.658.000,2.807.058.000,,337.0,23.0,4224658000.0,2807058000.0
2.,2.,2.,Thuế thu nhập hoãn lại phải trả,341,,132.540.000.000,132.540.000.000,,341.0,,132540000000.0,132540000000.0
3.,3.,3.,Quỹ phát triển khoa học và công nghệ,343,,78.521.573.782,38.364.054.396,,343.0,,78521573782.0,38364054396.0
