row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,numeric__Mối quan hệ
Công ty Cổ phần Bất động sản Dầu khí,Công ty Cổ phần Bất động sản Dầu khí,Công ty Cổ phần Bất động sản Dầu khí,Công ty cùng Tập đoàn,
Công ty Cổ phần Đầu tư và Vận tải Dầu khí Việt Nam,Công ty Cổ phần Đầu tư và Vận tải Dầu khí Việt Nam,Công ty Cổ phần Đầu tư và Vận tải Dầu khí Việt Nam,Công ty cùng Tập đoàn,
Công ty Cổ phần Xăng dầu - Dầu khí Vũng Tàu,Công ty Cổ phần Xăng dầu - Dầu khí Vũng Tàu,Công ty Cổ phần Xăng dầu - Dầu khí Vũng Tàu,Công ty cùng Tập đoàn,
Công ty Cổ phần Lộc Hóa Dầu Bình Sơn,Công ty Cổ phần Lộc Hóa Dầu Bình Sơn,Công ty Cổ phần Lộc Hóa Dầu Bình Sơn,Công ty cùng Tập đoàn,
Công ty Cổ phần Quản lý và Khai thác Tài sản Dầu khí (TP.Hà Nội),Công ty Cổ phần Quản lý và Khai thác Tài sản Dầu khí (TP.Hà Nội),Công ty Cổ phần Quản lý và Khai thác Tài sản Dầu khí (TP.Hà Nội),Công ty cùng Tập đoàn,
Tổng Công ty Cổ phần Vận tải Dầu khí (PVTrans),Tổng Công ty Cổ phần Vận tải Dầu khí (PVTrans),Tổng Công ty Cổ phần Vận tải Dầu khí (PVTrans),Công ty cùng Tập đoàn,
Công ty TNHH Dung dịch Khoan và Dịch vụ Dầu Khí,Công ty TNHH Dung dịch Khoan và Dịch vụ Dầu Khí,Công ty TNHH Dung dịch Khoan và Dịch vụ Dầu Khí,Công ty cùng Tập đoàn,
Công ty TNHH PVCHEM-Tech,Công ty TNHH PVCHEM-Tech,Công ty TNHH PVCHEM-Tech,Công ty cùng Tập đoàn,
Công ty Cổ phần Xăng dầu Dầu khí Hà Nội,Công ty Cổ phần Xăng dầu Dầu khí Hà Nội,Công ty Cổ phần Xăng dầu Dầu khí Hà Nội,Công ty cùng Tập đoàn,
Công ty TNHH Dịch vụ Kỹ thuật Công nghiệp PVChem,Công ty TNHH Dịch vụ Kỹ thuật Công nghiệp PVChem,Công ty TNHH Dịch vụ Kỹ thuật Công nghiệp PVChem,Công ty cùng Tập đoàn,
Tổng công ty Tư vấn Thiết kế Dầu khí – CTCP,Tổng công ty Tư vấn Thiết kế Dầu khí – CTCP,Tổng công ty Tư vấn Thiết kế Dầu khí – CTCP,Công ty cùng Tập đoàn,
Công ty Cổ phần Vận hành và Xây lắp PTSC (POS),Công ty Cổ phần Vận hành và Xây lắp PTSC (POS),Công ty Cổ phần Vận hành và Xây lắp PTSC (POS),Công ty cùng Tập đoàn,
Công ty Cổ phần Thương mại và Dịch vụ Dầu khí Việt Nam,Công ty Cổ phần Thương mại và Dịch vụ Dầu khí Việt Nam,Công ty Cổ phần Thương mại và Dịch vụ Dầu khí Việt Nam,Công ty cùng Tập đoàn,
Công ty Báo hiểm PVI Thành phố Hồ Chí Minh,Công ty Báo hiểm PVI Thành phố Hồ Chí Minh,Công ty Báo hiểm PVI Thành phố Hồ Chí Minh,Công ty cùng Tập đoàn,
Công ty Cổ phần Cảng Dịch vụ Dầu khí Tổng hợp PTSC Thanh Hóa,Công ty Cổ phần Cảng Dịch vụ Dầu khí Tổng hợp PTSC Thanh Hóa,Công ty Cổ phần Cảng Dịch vụ Dầu khí Tổng hợp PTSC Thanh Hóa,Công ty cùng Tập đoàn,
Công ty Cổ phần Bao bì Dầu Khí Việt Nam,Công ty Cổ phần Bao bì Dầu Khí Việt Nam,Công ty Cổ phần Bao bì Dầu Khí Việt Nam,Công ty cùng Tập đoàn,
