row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
,,,VND,VND,,
,,,Giá trị/ Số cókhả năng trả nợ,Giá trị/ Số cókhả năng trả nợ,,
a. Các khoản phải trả người bán ngắn hạn không phải là bên liên quan,a. Các khoản phải trả người bán ngắn hạn không phải là bên liên quan,a. Các khoản phải trả người bán ngắn hạn không phải là bên liên quan,a. Các khoản phải trả người bán ngắn hạn không phải là bên liên quan,a. Các khoản phải trả người bán ngắn hạn không phải là bên liên quan,,
Young-inh Corporation,a. Các khoản phải trả người bán ngắn hạn không phải là bên liên quan > Young-inh Corporation,Young-inh Corporation,75.031.774.287,-,75031774287.0,
Technip Italy S.p.A,a. Các khoản phải trả người bán ngắn hạn không phải là bên liên quan > Technip Italy S.p.A,Technip Italy S.p.A,7.038.007.451,6.241.005.205,7038007451.0,6241005205.0
Công ty TNHH Quốc tế Lá Xanh,a. Các khoản phải trả người bán ngắn hạn không phải là bên liên quan > Công ty TNHH Quốc tế Lá Xanh,Công ty TNHH Quốc tế Lá Xanh,2.108.395.000,6.644.636.920,2108395000.0,6644636920.0
Các nhà cung cấp khác,a. Các khoản phải trả người bán ngắn hạn không phải là bên liên quan > Các nhà cung cấp khác,Các nhà cung cấp khác,126.974.031.771,158.466.644.750,126974031771.0,158466644750.0
,,,211.152.208.509,171.352.286.875,211152208509.0,171352286875.0
b. Phải trả người bán ngắn hạn là các bên liên quan (Chỉ tiết tại Thuyết minh số 37),a. Các khoản phải trả người bán ngắn hạn không phải là bên liên quan > b. Phải trả người bán ngắn hạn là các bên liên quan (Chỉ tiết tại Thuyết minh số 37),b. Phải trả người bán ngắn hạn là các bên liên quan (Chỉ tiết tại Thuyết minh số 37),460.071.616.272,519.675.248.748,460071616272.0,519675248748.0
,,,460.071.616.272,519.675.248.748,460071616272.0,519675248748.0
Tổng cộng,a. Các khoản phải trả người bán ngắn hạn không phải là bên liên quan > Tổng cộng,Tổng cộng,671.223.824.781,691.027.535.623,671223824781.0,691027535623.0
