row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Năm nay,Đơn vị tính: VND > Năm trước,numeric__Đơn vị tính: VND > Năm nay,numeric__Đơn vị tính: VND > Năm trước
Giá vốn của thành phẩm đã bán,Giá vốn của thành phẩm đã bán,Giá vốn của thành phẩm đã bán,4.860.723.458.070,3.843.034.953.521,4860723458070.0,3843034953521.0
"Giá vốn của vật liệu, hàng hóa đã bán","Giá vốn của vật liệu, hàng hóa đã bán","Giá vốn của vật liệu, hàng hóa đã bán",601.114.314.385,678.598.517.076,601114314385.0,678598517076.0
Giá vốn chuyển nhượng bất động sản và dịch vụ xây lắp và dịch vụ xây lắp,Giá vốn chuyển nhượng bất động sản và dịch vụ xây lắp và dịch vụ xây lắp,Giá vốn chuyển nhượng bất động sản và dịch vụ xây lắp và dịch vụ xây lắp,133.743.413.078,570.357.320.266,133743413078.0,570357320266.0
TỔNG CỔNG,TỔNG CỔNG,TỔNG CỔNG,5.595.581.185.533,5.091.990.790.863,5595581185533.0,5091990790863.0
