row_label_raw,row_label_full,col_0,Ngày 31 tháng 12 năm 2018,Ngày 31 tháng 12 năm 2018_1,Ngày 31 tháng 12 năm 2017,Ngày 31 tháng 12 năm 2017_1,numeric__Ngày 31 tháng 12 năm 2018,numeric__Ngày 31 tháng 12 năm 2018_1,numeric__Ngày 31 tháng 12 năm 2017,numeric__Ngày 31 tháng 12 năm 2017_1
,,,Số lượng,VND,Số lượng,VND,,,,
Cổ phiếu đăng ký phát hành,Cổ phiếu đăng ký phát hành,Cổ phiếu đăng ký phát hành,82.818.465,828.184.650.000,82.818.465,828.184.650.000,82818465.0,828184650000.0,82818465.0,828184650000.0
Cổ phiếu đã bán ra công chúng,Cổ phiếu đã bán ra công chúng,Cổ phiếu đã bán ra công chúng,82.818.465,828.184.650.000,82.818.465,828.184.650.000,82818465.0,828184650000.0,82818465.0,828184650000.0
Cổ phiếu đang lưu hành,Cổ phiếu đang lưu hành,Cổ phiếu đang lưu hành,82.818.465,828.184.650.000,82.818.465,828.184.650.000,82818465.0,828184650000.0,82818465.0,828184650000.0
