row_label_raw,row_label_full,Mã số > 50 > 60,CHỈ TIÊU > Lưu chuyển tiền thuần trong năm > Tiền và tương đương tiền đầu năm,Thuyết minh,Năm nay > (75.856.738.125) > 225.860.064.701,Năm trước > (53.891.299.171) > 279.750.579.921,numeric__CHỈ TIÊU > Lưu chuyển tiền thuần trong năm > Tiền và tương đương tiền đầu năm,numeric__Thuyết minh,numeric__Năm nay > (75.856.738.125) > 225.860.064.701,numeric__Năm trước > (53.891.299.171) > 279.750.579.921
61,61,61,Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,,1.810.909,783.951,,,1810909.0,783951.0
70,70,70,Tiền và tương đương tiền cuối năm,4,150.005.137.485,225.860.064.701,,4.0,150005137485.0,225860064701.0
