row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Giá trị (đồng thời là số có khả năng trả nợ) > Số cuối năm,Đơn vị tính: VND > Giá trị (đồng thời là số có khả năng trả nợ) > Số đầu năm,numeric__Đơn vị tính: VND > Giá trị (đồng thời là số có khả năng trả nợ) > Số cuối năm,numeric__Đơn vị tính: VND > Giá trị (đồng thời là số có khả năng trả nợ) > Số đầu năm
Người mua trả tiền trước,Người mua trả tiền trước,Người mua trả tiền trước,88.999.847.094,28.008.758.253,88999847094.0,28008758253.0
Chiết khấu thương mại trích trước (*),Chiết khấu thương mại trích trước (*),Chiết khấu thương mại trích trước (*),118.002.567.535,104.242.501.087,118002567535.0,104242501087.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,207.002.414.629,132.251.259.340,207002414629.0,132251259340.0
