row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Giá trị ghi sổ (đồng thời là giá gốc) > Số cuối năm,Đơn vị tính: VND > Giá trị ghi sổ (đồng thời là giá gốc) > Số đầu năm,numeric__Đơn vị tính: VND > Giá trị ghi sổ (đồng thời là giá gốc) > Số cuối năm,numeric__Đơn vị tính: VND > Giá trị ghi sổ (đồng thời là giá gốc) > Số đầu năm
Tiền gửi có kỳ hạn,Tiền gửi có kỳ hạn,Tiền gửi có kỳ hạn,378.373.060.065,412.960.275.514,378373060065.0,412960275514.0
TỔNG CÔNG,TỔNG CÔNG,TỔNG CÔNG,378.373.060.065,412.960.275.514,378373060065.0,412960275514.0
