row_label_raw,row_label_full,col_0,Quyềnsử dụng đấtVND,"Bản quyền,bằng sáng chếVND",Nhân hiệuhàng hoáVND,Phần mềmmáy vi tínhVND,TSCĐvô hình khácVND,CộngVND,numeric__Quyềnsử dụng đấtVND,"numeric__Bản quyền,bằng sáng chếVND",numeric__Nhân hiệuhàng hoáVND,numeric__Phần mềmmáy vi tínhVND,numeric__TSCĐvô hình khácVND,numeric__CộngVND
NGUYÊN GIÁ,NGUYÊN GIÁ,NGUYÊN GIÁ,NGUYÊN GIÁ,NGUYÊN GIÁ,NGUYÊN GIÁ,NGUYÊN GIÁ,NGUYÊN GIÁ,NGUYÊN GIÁ,,,,,,
01/01/2015,NGUYÊN GIÁ > 01/01/2015,01/01/2015,43.040.686.761,2.839.038.000,100.555.555,18.547.809.701,97.561.039.348,162.089.129.365,43040686761.0,2839038000.0,100555555.0,18547809701.0,97561039348.0,162089129365.0
- Mua trong năm,NGUYÊN GIÁ > - Mua trong năm,- Mua trong năm,-,-,-,4.413.370.743,-,4.413.370.743,,,,4413370743.0,,4413370743.0
- Phân loại lại tài sản,NGUYÊN GIÁ > - Phân loại lại tài sản,- Phân loại lại tài sản,-,189.229.000,-,(159.218.000),-,30.011.000,,189229000.0,,-159218000.0,,30011000.0
"- Thanh lý, nhượng bán","NGUYÊN GIÁ > - Thanh lý, nhượng bán","- Thanh lý, nhượng bán",-,-,-,(79.000.000),-,(79.000.000),,,,-79000000.0,,-79000000.0
- Bàn giao cho Tổng Công ty Quản lý Bay Việt Nam- Công ty TNHH,NGUYÊN GIÁ > - Bàn giao cho Tổng Công ty Quản lý Bay Việt Nam- Công ty TNHH,- Bàn giao cho Tổng Công ty Quản lý Bay Việt Nam- Công ty TNHH,-,-,-,(227.272.727),-,(227.272.727),,,,-227272727.0,,-227272727.0
- Giảm do không còn nằm giữ quyền kiểm soát tại Công ty Cổ phần Thương mại Hàng không Cam Ranh,NGUYÊN GIÁ > - Giảm do không còn nằm giữ quyền kiểm soát tại Công ty Cổ phần Thương mại Hàng không Cam Ranh,- Giảm do không còn nằm giữ quyền kiểm soát tại Công ty Cổ phần Thương mại Hàng không Cam Ranh,-,-,-,(176.400.000),-,(176.400.000),,,,-176400000.0,,-176400000.0
31/12/2015,NGUYÊN GIÁ > 31/12/2015,31/12/2015,43.040.686.761,3.028.267.000,100.555.555,22.319.289.717,97.561.039.348,166.049.838.381,43040686761.0,3028267000.0,100555555.0,22319289717.0,97561039348.0,166049838381.0
