row_label_raw,row_label_full,col_0,Năm 2015VND,Năm 2014VND,numeric__Năm 2015VND,numeric__Năm 2014VND
Tổng lợi nhuận kế toán trước thuế,Tổng lợi nhuận kế toán trước thuế,Tổng lợi nhuận kế toán trước thuế,2.277.425.864.007,3.407.508.061.418,2277425864007.0,3407508061418.0
Các khoản điều chỉnh tăng/ giảm,Các khoản điều chỉnh tăng/ giảm,Các khoản điều chỉnh tăng/ giảm,,,,
- Các khoản điều chỉnh tăng,Các khoản điều chỉnh tăng/ giảm > - Các khoản điều chỉnh tăng,- Các khoản điều chỉnh tăng,674.078.494.123,977.619.894.542,674078494123.0,977619894542.0
- Các khoản điều chỉnh giảm,Các khoản điều chỉnh tăng/ giảm > - Các khoản điều chỉnh giảm,- Các khoản điều chỉnh giảm,(339.337.889.409),(678.892.625.663),-339337889409.0,-678892625663.0
- Thu nhập được miễn thuế,Các khoản điều chỉnh tăng/ giảm > - Thu nhập được miễn thuế,- Thu nhập được miễn thuế,(50.486.673.693),(61.368.680.472),-50486673693.0,-61368680472.0
- Lỗ trong năm được chuyển sang năm sau,Các khoản điều chỉnh tăng/ giảm > - Lỗ trong năm được chuyển sang năm sau,- Lỗ trong năm được chuyển sang năm sau,12.468.967.762,7.189.757.817,12468967762.0,7189757817.0
- Chuyển lỗ năm trước,Các khoản điều chỉnh tăng/ giảm > - Chuyển lỗ năm trước,- Chuyển lỗ năm trước,(1.764.630.645),-,-1764630645.0,
"- Lãi đầu tư vào công ty liên doanh, liên kết","Các khoản điều chỉnh tăng/ giảm > - Lãi đầu tư vào công ty liên doanh, liên kết","- Lãi đầu tư vào công ty liên doanh, liên kết",(20.484.436.995),(1.918.034.741),-20484436995.0,-1918034741.0
- Điều chỉnh lãi thanh lý các khoản đầu tư vào công ty con,Các khoản điều chỉnh tăng/ giảm > - Điều chỉnh lãi thanh lý các khoản đầu tư vào công ty con,- Điều chỉnh lãi thanh lý các khoản đầu tư vào công ty con,3.846.108.566,-,3846108566.0,
- Điều chỉnh lãi chưa thực hiện từ giao dịch nội bộ,Các khoản điều chỉnh tăng/ giảm > - Điều chỉnh lãi chưa thực hiện từ giao dịch nội bộ,- Điều chỉnh lãi chưa thực hiện từ giao dịch nội bộ,-,(123.190.241),,-123190241.0
Tổng Thu nhập chịu thuế trong năm,Các khoản điều chỉnh tăng/ giảm > Tổng Thu nhập chịu thuế trong năm,Tổng Thu nhập chịu thuế trong năm,2.555.745.803.716,3.650.015.182.660,2555745803716.0,3650015182660.0
Thuế suất,Các khoản điều chỉnh tăng/ giảm > Thuế suất,Thuế suất,22%,22%,0.22,0.22
Thuế TNDN phải trả ước tính,Các khoản điều chỉnh tăng/ giảm > Thuế TNDN phải trả ước tính,Thuế TNDN phải trả ước tính,562.264.076.817,803.003.340.186,562264076817.0,803003340186.0
Điều chỉnh tính thuế TNDN,Các khoản điều chỉnh tăng/ giảm > Điều chỉnh tính thuế TNDN,Điều chỉnh tính thuế TNDN,3.953.001,6.916.553.480,3953001.0,6916553480.0
Chi phí thuế TNDN hiện hành,Các khoản điều chỉnh tăng/ giảm > Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,562.268.029.818,809.919.893.666,562268029818.0,809919893666.0
Chi phí thuế thu nhập doanh nghiệp hoãn lại,Chi phí thuế thu nhập doanh nghiệp hoãn lại,Chi phí thuế thu nhập doanh nghiệp hoãn lại,,,,
- Ảnh hưởng từ các khoản chênh lệch tạm thời phải chịu thuế,Chi phí thuế thu nhập doanh nghiệp hoãn lại > - Ảnh hưởng từ các khoản chênh lệch tạm thời phải chịu thuế,- Ảnh hưởng từ các khoản chênh lệch tạm thời phải chịu thuế,(37.942.851.949),(36.230.059.233),-37942851949.0,-36230059233.0
Cộng chi phí thuế TNDN,Chi phí thuế thu nhập doanh nghiệp hoãn lại > Cộng chi phí thuế TNDN,Cộng chi phí thuế TNDN,524.325.177.869,773.689.834.433,524325177869.0,773689834433.0
