row_label_raw,row_label_full,col_0,31/12/2015VND,01/01/2015VND,numeric__31/12/2015VND,numeric__01/01/2015VND
Ngắn hạn,Ngắn hạn,Ngắn hạn,36.432.030.600,13.333.690.741,36432030600.0,13333690741.0
- Chi phí bào hiểm,- Chi phí bào hiểm,- Chi phí bào hiểm,6.569.125.326,2.054.821.887,6569125326.0,2054821887.0
- Giá trị còn lại của công cụ dụng cụ,- Giá trị còn lại của công cụ dụng cụ,- Giá trị còn lại của công cụ dụng cụ,24.969.528.774,4.850.994.447,24969528774.0,4850994447.0
- Chi phí trả trước ngắn hạn khác,- Chi phí trả trước ngắn hạn khác,- Chi phí trả trước ngắn hạn khác,4.893.376.500,6.427.874.407,4893376500.0,6427874407.0
Dài hạn,Dài hạn,Dài hạn,80.924.435.664,90.414.653.681,80924435664.0,90414653681.0
- Tiền thuê sân đậu máy bay,- Tiền thuê sân đậu máy bay,- Tiền thuê sân đậu máy bay,29.392.000.000,36.740.000.000,29392000000.0,36740000000.0
"- Chi phí công cụ dụng cụ, nhiên liệu xuất dùng","- Chi phí công cụ dụng cụ, nhiên liệu xuất dùng","- Chi phí công cụ dụng cụ, nhiên liệu xuất dùng",19.890.173.698,7.340.468.725,19890173698.0,7340468725.0
- Lợi thể thương mại tăng do xác định giá trị doanh nghiệp Công ty TNHH MTV Dịch vụ Hàng không Sân bay Tân Sơn Nhất,- Lợi thể thương mại tăng do xác định giá trị doanh nghiệp Công ty TNHH MTV Dịch vụ Hàng không Sân bay Tân Sơn Nhất,- Lợi thể thương mại tăng do xác định giá trị doanh nghiệp Công ty TNHH MTV Dịch vụ Hàng không Sân bay Tân Sơn Nhất,25.833.707.808,39.965.111.129,25833707808.0,39965111129.0
- Chi phí sửa chữa lớn tài sản cố định,- Chi phí sửa chữa lớn tài sản cố định,- Chi phí sửa chữa lớn tài sản cố định,2.041.275.514,2.037.905.206,2041275514.0,2037905206.0
- Chi phí khác,- Chi phí khác,- Chi phí khác,3.767.278.644,4.331.168.621,3767278644.0,4331168621.0
,,,117.356.466.264,103.748.344.422,117356466264.0,103748344422.0
