row_label_raw,row_label_full,31/12/2015 > Giá gốcVND,31/12/2015 > Giá trịcó thể thu hồiVND,01/01/2015 > Giá gốcVND,01/01/2015 > Giá trịcó thể thu hồiVND,numeric__31/12/2015 > Giá trịcó thể thu hồiVND,numeric__01/01/2015 > Giá gốcVND,numeric__01/01/2015 > Giá trịcó thể thu hồiVND
78.406.475.886,78.406.475.886,78.406.475.886,78.406.475.886,1.031.047.035.771,1.031.047.035.771,78406475886.0,1031047035771.0,1031047035771.0
69.465.218.843,69.465.218.843,69.465.218.843,69.465.218.843,-,-,69465218843.0,,
1.442.270.000,1.442.270.000,1.442.270.000,1.442.270.000,-,-,1442270000.0,,
1.862.048.964,1.862.048.964,1.862.048.964,1.862.048.964,-,-,1862048964.0,,
5.636.938.079,5.636.938.079,5.636.938.079,5.636.938.079,1.031.047.035.771,1.031.047.035.771,5636938079.0,1031047035771.0,1031047035771.0
1.053.856.872.618,1.053.856.872.618,1.053.856.872.618,1.053.856.872.618,2.527.454.359.102,2.527.454.359.102,1053856872618.0,2527454359102.0,2527454359102.0
