row_label_raw,row_label_full,- Tổng giá trị cổ phiếu,31/12/2015 > Giá gốcVND > 28.851.577.500,31/12/2015 > Giá trị hợp lýVND > 28.851.577.500,31/12/2015 > Dự phòngVND > -,01/01/2015 > Giá gốcVND > 28.851.577.500,01/01/2015 > Giá trị hợp lýVND > 28.851.577.500,01/01/2015 > Dự phòngVND > -,numeric__31/12/2015 > Giá gốcVND > 28.851.577.500,numeric__31/12/2015 > Giá trị hợp lýVND > 28.851.577.500,numeric__31/12/2015 > Dự phòngVND > -,numeric__01/01/2015 > Giá gốcVND > 28.851.577.500,numeric__01/01/2015 > Giá trị hợp lýVND > 28.851.577.500,numeric__01/01/2015 > Dự phòngVND > -
Ngân hàng thương mại cổ phần Đông Á,Ngân hàng thương mại cổ phần Đông Á,Ngân hàng thương mại cổ phần Đông Á,28.644.000.000,28.644.000.000,-,28.644.000.000,28.644.000.000,-,28644000000.0,28644000000.0,,28644000000.0,28644000000.0,
Công ty Cổ phần được Cần Giờ,Công ty Cổ phần được Cần Giờ,Công ty Cổ phần được Cần Giờ,207.577.500,207.577.500,-,207.577.500,207.577.500,-,207577500.0,207577500.0,,207577500.0,207577500.0,
