row_label_raw,row_label_full,col_0,01/01/2015VND,Số phải nộp trong năm VND,Số đã thực nộp trong năm VND,31/12/2015VND,numeric__01/01/2015VND,numeric__Số phải nộp trong năm VND,numeric__Số đã thực nộp trong năm VND,numeric__31/12/2015VND
Thuế và các khoản phải thu,Thuế và các khoản phải thu,Thuế và các khoản phải thu,24.040.582.044,130.761.127.137,204.482.478.469,97.761.933.376,24040582044.0,130761127137.0,204482478469.0,97761933376.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,23.590.724.904,110.062.812.827,182.903.658.173,96.431.570.250,23590724904.0,110062812827.0,182903658173.0,96431570250.0
"Thuế nhà đất, tiền thuê đất","Thuế nhà đất, tiền thuê đất","Thuế nhà đất, tiền thuê đất",449.857.140,19.550.355.048,20.409.809.248,1.309.311.340,449857140.0,19550355048.0,20409809248.0,1309311340.0
"Phí, lệ phí và các khoản phải nộp khác","Phí, lệ phí và các khoản phải nộp khác","Phí, lệ phí và các khoản phải nộp khác",-,1.147.959.262,1.169.011.048,21.051.786,,1147959262.0,1169011048.0,21051786.0
,,,854.297.108.006,2.592.595.685.405,2.701.648.460.667,597.801.630.080,854297108006.0,2592595685405.0,2701648460667.0,597801630080.0
