row_label_raw,row_label_full,Thị trường tại Việt Nam,Năm 2015VND > 13.262.902.042.011,Năm 2014VND > 10.577.808.014.574,numeric__Năm 2015VND > 13.262.902.042.011,numeric__Năm 2014VND > 10.577.808.014.574
Thị trường tại Đức,Thị trường tại Đức,Thị trường tại Đức,4.606.127.197,6.005.135.516,4606127197.0,6005135516.0
,,,13.267.508.169.208,10.583.813.150.090,13267508169208.0,10583813150090.0
