row_label_raw,row_label_full,Tại ngày 31 tháng 12 năm 2016,Tổng giá trị của hợp đồng (theo tỷ giá ngày hiệu lực hợp đồng) > Triệu VND > Tại ngày 31 tháng 12 năm 2016,Tổng giá trị của hợp đồng (theo tỷ giá ngày hiệu lực hợp đồng) > Tài sản Triệu VND > Tại ngày 31 tháng 12 năm 2016,Tổng giá trị ghi sổ kế toán (theo tỷ giá tại ngày báo cáo) > Nợ phải trả Triệu VND > Tại ngày 31 tháng 12 năm 2016,Tổng giá trị ghi sổ kế toán (theo tỷ giá tại ngày báo cáo) > Giá trị thuần Triệu VND > Tại ngày 31 tháng 12 năm 2016,numeric__Tổng giá trị của hợp đồng (theo tỷ giá ngày hiệu lực hợp đồng) > Triệu VND > Tại ngày 31 tháng 12 năm 2016,numeric__Tổng giá trị của hợp đồng (theo tỷ giá ngày hiệu lực hợp đồng) > Tài sản Triệu VND > Tại ngày 31 tháng 12 năm 2016,numeric__Tổng giá trị ghi sổ kế toán (theo tỷ giá tại ngày báo cáo) > Nợ phải trả Triệu VND > Tại ngày 31 tháng 12 năm 2016,numeric__Tổng giá trị ghi sổ kế toán (theo tỷ giá tại ngày báo cáo) > Giá trị thuần Triệu VND > Tại ngày 31 tháng 12 năm 2016
Giao dịch kỳ hạn tiền tệ,Giao dịch kỳ hạn tiền tệ,Giao dịch kỳ hạn tiền tệ,4.931.999,36.636,-,36.636,4931999.0,36636.0,,36636.0
Giao dịch hoán đổi tiền tệ,Giao dịch hoán đổi tiền tệ,Giao dịch hoán đổi tiền tệ,12.378.859,16.783,-,16.783,12378859.0,16783.0,,16783.0
,,,17.310.858,53.419,-,53.419,17310858.0,53419.0,,53419.0
Tại ngày 31 tháng 12 năm 2015,Tại ngày 31 tháng 12 năm 2015,Tại ngày 31 tháng 12 năm 2015,Tại ngày 31 tháng 12 năm 2015,Tại ngày 31 tháng 12 năm 2015,Tại ngày 31 tháng 12 năm 2015,Tại ngày 31 tháng 12 năm 2015,,,,
Giao dịch kỳ hạn tiền tệ,Tại ngày 31 tháng 12 năm 2015 > Giao dịch kỳ hạn tiền tệ,Giao dịch kỳ hạn tiền tệ,7.116.212,33.740,-,33.740,7116212.0,33740.0,,33740.0
Giao dịch hoán đổi tiền tệ,Tại ngày 31 tháng 12 năm 2015 > Giao dịch hoán đổi tiền tệ,Giao dịch hoán đổi tiền tệ,5.748.854,62.697,-,62.697,5748854.0,62697.0,,62697.0
,,,12.865.066,96.437,-,96.437,12865066.0,96437.0,,96437.0
