row_label_raw,row_label_full,col_0,31/12/2016Triệu VND,31/12/2015Triệu VND,numeric__31/12/2016Triệu VND,numeric__31/12/2015Triệu VND
Chứng khoán nợ,Chứng khoán nợ,Chứng khoán nợ,Chứng khoán nợ,Chứng khoán nợ,,
• Trái phiếu Chính phủ,Chứng khoán nợ > • Trái phiếu Chính phủ,• Trái phiếu Chính phủ,-,1.475.114,,1475114.0
• Trái phiếu Chính phủ bảo lãnh,Chứng khoán nợ > • Trái phiếu Chính phủ bảo lãnh,• Trái phiếu Chính phủ bảo lãnh,-,1.379.457,,1379457.0
• Trái phiếu do các TCTD trong nước phát hành,Chứng khoán nợ > • Trái phiếu do các TCTD trong nước phát hành,• Trái phiếu do các TCTD trong nước phát hành,-,112.159,,112159.0
Chứng khoán vốn,Chứng khoán vốn,Chứng khoán vốn,Chứng khoán vốn,Chứng khoán vốn,,
• Chứng khoán vốn do các các TCTD trong nước phát hành,Chứng khoán vốn > • Chứng khoán vốn do các các TCTD trong nước phát hành,• Chứng khoán vốn do các các TCTD trong nước phát hành,9.273,4.257,9273.0,4257.0
• Chứng khoán vốn do các tổ chức kinh tế (“TCKT”) trong nước phát hành,Chứng khoán vốn > • Chứng khoán vốn do các tổ chức kinh tế (“TCKT”) trong nước phát hành,• Chứng khoán vốn do các tổ chức kinh tế (“TCKT”) trong nước phát hành,712.595,488.792,712595.0,488792.0
• Chứng khoán vốn khác,Chứng khoán vốn > • Chứng khoán vốn khác,• Chứng khoán vốn khác,338.797,154.530,338797.0,154530.0
Dự phòng giảm giá chứng khoán kinh doanh (i),Chứng khoán vốn > Dự phòng giảm giá chứng khoán kinh doanh (i),Dự phòng giảm giá chứng khoán kinh doanh (i),(134.670),(145.242),-134670.0,-145242.0
,,,925.995,3.469.067,925995.0,3469067.0
