row_label_raw,row_label_full,Tên công ty,Giấy phép hoạt động,Lĩnh vực hoạt động,Tỷ lệ sở hữu của Ngân hàng,numeric__Giấy phép hoạt động,numeric__Lĩnh vực hoạt động,numeric__Tỷ lệ sở hữu của Ngân hàng
Công ty Cổ phần Đầu tư VIETASSET (*),Công ty Cổ phần Đầu tư VIETASSET (*),Công ty Cổ phần Đầu tư VIETASSET (*),0102749334 ngày 27 tháng 5 năm 2010 do Sở Kế hoạch và Đầu tư Hà Nội cấp,Đầu tư xây dựng,"45,00%",,,0.45
Công ty Cổ phần Long Thuận Lộc (*),Công ty Cổ phần Long Thuận Lộc (*),Công ty Cổ phần Long Thuận Lộc (*),4703000542 ngày 19 tháng 5 năm 2008 do Sở Kế hoạch và Đầu tư Đồng Nai cấp,Xây dựng công trình,"44,39%",,,0.4439
Công ty Cổ phần Đầu tư MIC (*),Công ty Cổ phần Đầu tư MIC (*),Công ty Cổ phần Đầu tư MIC (*),0105199713 ngày 14 tháng 4 năm 2016 do Sở Kế hoạch và Đầu tư Thành phố Hà Nội cấp,Kinh doanh bất động sản,"47,40%",,,0.474
