row_label_raw,row_label_full,Loại tiền tệ,VND tăng giá 1%so với USD và EURTriệu VND,VND giảm giá 1%so với USD và EURTriệu VND,numeric__VND tăng giá 1%so với USD và EURTriệu VND,numeric__VND giảm giá 1%so với USD và EURTriệu VND
USD,USD,USD,14.407,(14.407),14407.0,-14407.0
EUR,EUR,EUR,(6),6,-6.0,6.0
,,,14.401,(14.401),14401.0,-14401.0
