row_label_raw,row_label_full,col_0,Quá hạn đến 90 ngày Triệu VND,Quá hạn từ 91 đến 180 ngày Triệu VND,Quá hạn từ 181 đến 360 ngày Triệu VND,Quá hạn trên 360 ngày Triệu VND,Tổng cộngTriệu VND,numeric__Quá hạn đến 90 ngày Triệu VND,numeric__Quá hạn từ 91 đến 180 ngày Triệu VND,numeric__Quá hạn từ 181 đến 360 ngày Triệu VND,numeric__Quá hạn trên 360 ngày Triệu VND,numeric__Tổng cộngTriệu VND
Tiền gửi và cho vay các TCTD khác - gộp,Tiền gửi và cho vay các TCTD khác - gộp,Tiền gửi và cho vay các TCTD khác - gộp,2.500,-,-,264.000,266.500,2500.0,,,264000.0,266500.0
Cho vay khách hàng - gộp,Cho vay khách hàng - gộp,Cho vay khách hàng - gộp,2.381.530,425.343,442.136,1.377.636,4.626.645,2381530.0,425343.0,442136.0,1377636.0,4626645.0
Chứng khoán đầu tư - gộp,Chứng khoán đầu tư - gộp,Chứng khoán đầu tư - gộp,-,-,-,280.000,280.000,,,,280000.0,280000.0
Chứng khoán đầu tư giữ đến ngày đáo hạn,Chứng khoán đầu tư giữ đến ngày đáo hạn,Chứng khoán đầu tư giữ đến ngày đáo hạn,-,-,-,280.000,280.000,,,,280000.0,280000.0
Tài sản Có khác - gộp,Tài sản Có khác - gộp,Tài sản Có khác - gộp,-,-,34.552,594.821,629.373,,,34552.0,594821.0,629373.0
,,,2.384.030,425.343,476.688,2.516.457,5.802.518,2384030.0,425343.0,476688.0,2516457.0,5802518.0
