row_label_raw,row_label_full,col_0,2016Triệu VND,2015Triệu VND,numeric__2016Triệu VND,numeric__2015Triệu VND
Thu nhập từ hoạt động dịch vụ,Thu nhập từ hoạt động dịch vụ,Thu nhập từ hoạt động dịch vụ,Thu nhập từ hoạt động dịch vụ,Thu nhập từ hoạt động dịch vụ,,
Dịch vụ thanh toán và tiền mặt,Thu nhập từ hoạt động dịch vụ > Dịch vụ thanh toán và tiền mặt,Dịch vụ thanh toán và tiền mặt,411.470,324.555,411470.0,324555.0
Dịch vụ chứng khoán,Thu nhập từ hoạt động dịch vụ > Dịch vụ chứng khoán,Dịch vụ chứng khoán,203.605,123.831,203605.0,123831.0
Dịch vụ quản lý quỹ,Thu nhập từ hoạt động dịch vụ > Dịch vụ quản lý quỹ,Dịch vụ quản lý quỹ,10.579,14.627,10579.0,14627.0
Doanh thu từ hoạt động kinh doanh khách sạn,Thu nhập từ hoạt động dịch vụ > Doanh thu từ hoạt động kinh doanh khách sạn,Doanh thu từ hoạt động kinh doanh khách sạn,27.056,77.917,27056.0,77917.0
"Doanh thu từ hoạt động mua bán, thu hồi và thẩm định","Thu nhập từ hoạt động dịch vụ > Doanh thu từ hoạt động mua bán, thu hồi và thẩm định","Doanh thu từ hoạt động mua bán, thu hồi và thẩm định",54.635,61.670,54635.0,61670.0
Doanh thu từ hoạt động quản lý dịch vụ cho thuê,Thu nhập từ hoạt động dịch vụ > Doanh thu từ hoạt động quản lý dịch vụ cho thuê,Doanh thu từ hoạt động quản lý dịch vụ cho thuê,238.923,205.166,238923.0,205166.0
Dịch vụ khác,Thu nhập từ hoạt động dịch vụ > Dịch vụ khác,Dịch vụ khác,351.622,720.204,351622.0,720204.0
,,,1.297.890,1.527.970,1297890.0,1527970.0
Chi phí hoạt động dịch vụ,Chi phí hoạt động dịch vụ,Chi phí hoạt động dịch vụ,Chi phí hoạt động dịch vụ,Chi phí hoạt động dịch vụ,,
Dịch vụ thanh toán và tiền mặt,Chi phí hoạt động dịch vụ > Dịch vụ thanh toán và tiền mặt,Dịch vụ thanh toán và tiền mặt,(290.172),(94.102),-290172.0,-94102.0
Chi phí về dịch vụ chứng khoán,Chi phí hoạt động dịch vụ > Chi phí về dịch vụ chứng khoán,Chi phí về dịch vụ chứng khoán,(83.494),(26.016),-83494.0,-26016.0
Chi phí cho hoạt động kinh doanh khách sạn,Chi phí hoạt động dịch vụ > Chi phí cho hoạt động kinh doanh khách sạn,Chi phí cho hoạt động kinh doanh khách sạn,(3),(49.570),-3.0,-49570.0
"Chi phí cho hoạt động mua bán, thu hồi và thẩm định","Chi phí hoạt động dịch vụ > Chi phí cho hoạt động mua bán, thu hồi và thẩm định","Chi phí cho hoạt động mua bán, thu hồi và thẩm định",(28.699),(40.912),-28699.0,-40912.0
Chi phí từ hoạt động quản lý dịch vụ cho thuê,Chi phí hoạt động dịch vụ > Chi phí từ hoạt động quản lý dịch vụ cho thuê,Chi phí từ hoạt động quản lý dịch vụ cho thuê,(102.508),(161.321),-102508.0,-161321.0
Dịch vụ khác,Chi phí hoạt động dịch vụ > Dịch vụ khác,Dịch vụ khác,(110.374),(612.211),-110374.0,-612211.0
,,,(615.250),(984.132),-615250.0,-984132.0
Lãi thuần từ hoạt động dịch vụ,Chi phí hoạt động dịch vụ > Lãi thuần từ hoạt động dịch vụ,Lãi thuần từ hoạt động dịch vụ,682.640,543.838,682640.0,543838.0
