row_label_raw,row_label_full,col_0,Giao dịch,Giao dịch_1,numeric__Giao dịch,numeric__Giao dịch_1
,,,2016Triệu VND,2015Triệu VND,,
Cổ đông lớn,Cổ đông lớn,Cổ đông lớn,Cổ đông lớn,Cổ đông lớn,,
Chi phí lãi tiền gửi,Cổ đông lớn > Chi phí lãi tiền gửi,Chi phí lãi tiền gửi,(678.073),(736.807),-678073.0,-736807.0
Chi phí lãi tiền vay,Cổ đông lớn > Chi phí lãi tiền vay,Chi phí lãi tiền vay,(226.230),(227.536),-226230.0,-227536.0
Chi phí lãi từ giấy tờ có giá đã phát hành,Cổ đông lớn > Chi phí lãi từ giấy tờ có giá đã phát hành,Chi phí lãi từ giấy tờ có giá đã phát hành,(238.000),(238.000),-238000.0,-238000.0
Thu nhập lãi tiền gửi,Cổ đông lớn > Thu nhập lãi tiền gửi,Thu nhập lãi tiền gửi,10.093,-,10093.0,
Thu nhập lãi tiền vay,Cổ đông lớn > Thu nhập lãi tiền vay,Thu nhập lãi tiền vay,304.058,371.997,304058.0,371997.0
