row_label_raw,row_label_full,col_0,1/1/2016,Số phát sinh trong năm,Tăng do mua Tổng Công Ty Cổ phần Bảo hiểm Quân đội,Số đã nộp trong năm,31/12/2016,numeric__1/1/2016,numeric__Số phát sinh trong năm,numeric__Tăng do mua Tổng Công Ty Cổ phần Bảo hiểm Quân đội,numeric__Số đã nộp trong năm,numeric__31/12/2016
,,,Triệu VND,Triệu VND,Triệu VND,Triệu VND,Triệu VND,,,,,
Thuế giá trị gia tăng,Thuế giá trị gia tăng,Thuế giá trị gia tăng,50.749,132.123,13.681,(172.338),24.215,50749.0,132123.0,13681.0,-172338.0,24215.0
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,31.286,766.870,15.848,(736.336),77.668,31286.0,766870.0,15848.0,-736336.0,77668.0
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,28.377,307.566,937,(306.877),30.003,28377.0,307566.0,937.0,-306877.0,30003.0
,,,110.412,1.206.559,30.466,(1.215.551),131.886,110412.0,1206559.0,30466.0,-1215551.0,131886.0
