row_label_raw,row_label_full,col_0,Số cuối năm,Số cuối năm_1,Số đầu năm,Số đầu năm_1,numeric__Số cuối năm,numeric__Số cuối năm_1,numeric__Số đầu năm,numeric__Số đầu năm_1
,,,Triêu VND,%,Triêu VND,%,,,,
Công ty nhà nước,Công ty nhà nước,Công ty nhà nước,37.767.528,"4,40",27.013.648,"3,72",37767528.0,4.4,27013648.0,3.72
Công ty trách nhiệm hữu hạn 1 thành viên do nhà nước sở hữu 100% vốn điều lệ,Công ty trách nhiệm hữu hạn 1 thành viên do nhà nước sở hữu 100% vốn điều lệ,Công ty trách nhiệm hữu hạn 1 thành viên do nhà nước sở hữu 100% vốn điều lệ,55.550.442,"6,46",61.089.379,"8,41",55550442.0,6.46,61089379.0,8.41
Công ty trách nhiệm hữu hạn 2 thành viên trở lên có phần vốn góp của Nhà nước trên 50% vốn điều lệ hoặc nhà,Công ty trách nhiệm hữu hạn 2 thành viên trở lên có phần vốn góp của Nhà nước trên 50% vốn điều lệ hoặc nhà,Công ty trách nhiệm hữu hạn 2 thành viên trở lên có phần vốn góp của Nhà nước trên 50% vốn điều lệ hoặc nhà,272.204,"0,03",242.422,"0,03",272204.0,0.03,242422.0,0.03
Nước giữ quyền chi phối,Nước giữ quyền chi phối,Nước giữ quyền chi phối,,,,,,,,
Công ty trách nhiệm hữu hạn khác,Nước giữ quyền chi phối > Công ty trách nhiệm hữu hạn khác,Công ty trách nhiệm hữu hạn khác,34.047.728,"3,96",28.174.208,"3,88",34047728.0,3.96,28174208.0,3.88
Công ty cổ phần có vốn cổ phần của nhà nước chiếm trên 50% vốn điều lệ hoặc tổng số cổ phần có quyền phần biểu quyết; hoặc nhà nước giữ quyền chi phối đối với công ty trong Điều lệ của công ty,Nước giữ quyền chi phối > Công ty cổ phần có vốn cổ phần của nhà nước chiếm trên 50% vốn điều lệ hoặc tổng số cổ phần có quyền phần biểu quyết; hoặc nhà nước giữ quyền chi phối đối với công ty trong Điều lệ của công ty,Công ty cổ phần có vốn cổ phần của nhà nước chiếm trên 50% vốn điều lệ hoặc tổng số cổ phần có quyền phần biểu quyết; hoặc nhà nước giữ quyền chi phối đối với công ty trong Điều lệ của công ty,41.038.554,"4,77",32.824.178,"4,52",41038554.0,4.77,32824178.0,4.52
Công ty cổ phần khác,Nước giữ quyền chi phối > Công ty cổ phần khác,Công ty cổ phần khác,62.352.116,"7,25",53.432.848,"7,36",62352116.0,7.25,53432848.0,7.36
Công ty hợp danh,Nước giữ quyền chi phối > Công ty hợp danh,Công ty hợp danh,26.738,-,32.421,"0,00",26738.0,,32421.0,0.0
Doanh nghiệp tư nhân,Nước giữ quyền chi phối > Doanh nghiệp tư nhân,Doanh nghiệp tư nhân,6.145.500,"0,71",1.274.354,"0,18",6145500.0,0.71,1274354.0,0.18
Doanh nghiệp có vốn đầu tư nước ngoài,Nước giữ quyền chi phối > Doanh nghiệp có vốn đầu tư nước ngoài,Doanh nghiệp có vốn đầu tư nước ngoài,27.054.057,"3,15",21.157.102,"2,91",27054057.0,3.15,21157102.0,2.91
Hợp tác xã và liên hiệp hợp tác xã,Nước giữ quyền chi phối > Hợp tác xã và liên hiệp hợp tác xã,Hợp tác xã và liên hiệp hợp tác xã,4.913.169,"0,57",657.004,"0,09",4913169.0,0.57,657004.0,0.09
"Hộ kinh doanh, cá nhân","Nước giữ quyền chi phối > Hộ kinh doanh, cá nhân","Hộ kinh doanh, cá nhân",469.592.558,"54,60",394.647.471,"54,36",469592558.0,54.6,394647471.0,54.36
"Đơn vị hành chính sự nghiệp, dàng, đoàn thể và hiệp hội","Nước giữ quyền chi phối > Đơn vị hành chính sự nghiệp, dàng, đoàn thể và hiệp hội","Đơn vị hành chính sự nghiệp, dàng, đoàn thể và hiệp hội",21.020.629,"2,44",16.541.633,"2,28",21020629.0,2.44,16541633.0,2.28
Tiền gửi của các đôi tượng khác,Nước giữ quyền chi phối > Tiền gửi của các đôi tượng khác,Tiền gửi của các đôi tượng khác,100.203.950,"11,66",88.935.028,"12,25",100203950.0,11.66,88935028.0,12.25
,,,859.985.173,100,726.021.696,100,859985173.0,100.0,726021696.0,100.0
