row_label_raw,row_label_full,col_0,Dự phòng cụ thể,Dự phòng chung,Tổng cộng,numeric__Dự phòng cụ thể,numeric__Dự phòng chung,numeric__Tổng cộng
,,,Triệu VND,Triệu VND,Triệu VND,,,
Số dư tại ngày 01/01/2016,Số dư tại ngày 01/01/2016,Số dư tại ngày 01/01/2016,1.003,-,1.003,1003.0,,1003.0
Trích lập/(Hoàn nhập) dự phòng trong năm,Trích lập/(Hoàn nhập) dự phòng trong năm,Trích lập/(Hoàn nhập) dự phòng trong năm,(1.571),57.115,55.544,-1571.0,57115.0,55544.0
Tăng khác,Tăng khác,Tăng khác,3.748,-,3.748,3748.0,,3748.0
Số dư tại ngày 31/12/2016,Số dư tại ngày 31/12/2016,Số dư tại ngày 31/12/2016,3.180,57.115,60.295,3180.0,57115.0,60295.0
(Hoàn nhập)/Trích lập dự phòng trong năm,(Hoàn nhập)/Trích lập dự phòng trong năm,(Hoàn nhập)/Trích lập dự phòng trong năm,(2.187),1.232,(955),-2187.0,1232.0,-955.0
Số dư tại ngày 31/12/2017,Số dư tại ngày 31/12/2017,Số dư tại ngày 31/12/2017,993,58.347,59.340,993.0,58347.0,59340.0
