row_label_raw,row_label_full,col_0,Số dư đầu năm(Trình bày lại),Phát sinh trong năm > Số phải nộp,Phát sinh trong năm > Số đã nộp,Số dư cuối năm,numeric__Số dư đầu năm(Trình bày lại),numeric__Phát sinh trong năm > Số phải nộp,numeric__Phát sinh trong năm > Số đã nộp,numeric__Số dư cuối năm
,,,Triệu VND,Triệu VND,Triệu VND,Triệu VND,,,,
Thuế GTGT,Thuế GTGT,Thuế GTGT,49.735,372.530,(374.881),47.384,49735.0,372530.0,-374881.0,47384.0
Thuế TNDN,Thuế TNDN,Thuế TNDN,89.592,1.889.119,(1.695.638),283.073,89592.0,1889119.0,-1695638.0,283073.0
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,59.290,750.399,(735.328),74.361,59290.0,750399.0,-735328.0,74361.0
"Các khoản phải nộpkhác và các khoản phí,lệ phí","Các khoản phải nộpkhác và các khoản phí,lệ phí","Các khoản phải nộpkhác và các khoản phí,lệ phí",180.820,55.126,(43.874),192.072,180820.0,55126.0,-43874.0,192072.0
,,,379.437,3.067.174,(2.849.721),596.890,379437.0,3067174.0,-2849721.0,596890.0
