row_label_raw,row_label_full,Loại tiên tê,31/12/2017,31/12/2016,numeric__31/12/2017,numeric__31/12/2016
USD,USD,USD,22.425,22.159,22425.0,22159.0
EUR,EUR,EUR,27.098,23.886,27098.0,23886.0
GBP,GBP,GBP,30.513,27.799,30513.0,27799.0
CHF,CHF,CHF,23.187,22.212,23187.0,22212.0
JPY,JPY,JPY,"200,37","192,93",200.37,192.93
SGD,SGD,SGD,16.881,15.633,16881.0,15633.0
CAD,CAD,CAD,17.949,16.767,17949.0,16767.0
AUD,AUD,AUD,17.625,16.325,17625.0,16325.0
