row_label_raw,row_label_full,col_0,Số cuối năm > Giá gốc,Số cuối năm > Giá trị hiện tại,Số cuối năm > Tỷ phân nằm giữ,Số đầu năm > Giá gốc,Số đầu năm > Giá trị hiện tại,Số đầu năm > Tỷ phân nằm giữ,numeric__Số cuối năm > Giá gốc,numeric__Số cuối năm > Giá trị hiện tại,numeric__Số cuối năm > Tỷ phân nằm giữ,numeric__Số đầu năm > Giá gốc,numeric__Số đầu năm > Giá trị hiện tại,numeric__Số đầu năm > Tỷ phân nằm giữ
,,,Triệu VND,Triệu VND,%,Triệu VND,Triệu VND,%,,,,,,
VALC,VALC,VALC,244.207,537.902,"18,52",424.813,696.220,"32,21",244207.0,537902.0,18.52,424813.0,696220.0,32.21
Cavifood,Cavifood,Cavifood,-,-,"33,00",-,-,"33,00",,,33.0,,,33.0
CRDC,CRDC,CRDC,-,-,"35,00",-,-,"35,00",,,35.0,,,35.0
,,,244.207,537.902,,424.813,696.220,,244207.0,537902.0,,424813.0,696220.0,
