row_label_raw,row_label_full,col_0,Dự phòng cụ thể,Dự phòng chung,Tổng cộng,numeric__Dự phòng cụ thể,numeric__Dự phòng chung,numeric__Tổng cộng
,,,Triệu VND,Triệu VND,Triệu VND,,,
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,3.276.160,4.240.887,7.517.047,3276160.0,4240887.0,7517047.0
Trích lập dự phòng rủi ro trong năm (Trình bày lại),Trích lập dự phòng rủi ro trong năm (Trình bày lại),Trích lập dự phòng rủi ro trong năm (Trình bày lại),4.041.873,896.062,4.937.935,4041873.0,896062.0,4937935.0
Sử dụng để tật toán nợ đã bản cho VAMC,Sử dụng để tật toán nợ đã bản cho VAMC,Sử dụng để tật toán nợ đã bản cho VAMC,(141.194),-,(141.194),-141194.0,,-141194.0
Xử lý rủi ro trong năm,Xử lý rủi ro trong năm,Xử lý rủi ro trong năm,(2.547.205),-,(2.547.205),-2547205.0,,-2547205.0
Tăng khác trong năm,Tăng khác trong năm,Tăng khác trong năm,209.164,88.889,298.053,209164.0,88889.0,298053.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,4.838.798,5.225.838,10.064.636,4838798.0,5225838.0,10064636.0
