row_label_raw,row_label_full,col_0,Số đã trình bày trước đây,Điều chỉnh,Số sau điều chỉnh,numeric__Số đã trình bày trước đây,numeric__Điều chỉnh,numeric__Số sau điều chỉnh
Lợi nhuận thuần phân bố cho các cổ đông của Ngân hàng (triệu đông),Lợi nhuận thuần phân bố cho các cổ đông của Ngân hàng (triệu đông),Lợi nhuận thuần phân bố cho các cổ đông của Ngân hàng (triệu đông),6.137.551,(33.256),6.104.295,6137551.0,-33256.0,6104295.0
"Trừ: trích lập các quỹ khác (không bao gồm quỹ dự phòng bổ sung vốn điều lệ, quỹ dự phòng tài chính và quỹ khác thuộc Vốn chủ sở hữu) (triệu đông)","Trừ: trích lập các quỹ khác (không bao gồm quỹ dự phòng bổ sung vốn điều lệ, quỹ dự phòng tài chính và quỹ khác thuộc Vốn chủ sở hữu) (triệu đông)","Trừ: trích lập các quỹ khác (không bao gồm quỹ dự phòng bổ sung vốn điều lệ, quỹ dự phòng tài chính và quỹ khác thuộc Vốn chủ sở hữu) (triệu đông)",(1.509.227),2.214,(1.507.013),-1509227.0,2214.0,-1507013.0
Lợi nhuận dùng để tính lãi trên cổ phiếu (triệu đông),Lợi nhuận dùng để tính lãi trên cổ phiếu (triệu đông),Lợi nhuận dùng để tính lãi trên cổ phiếu (triệu đông),4.628.324,(31.042),4.597.282,4628324.0,-31042.0,4597282.0
Bình quân gia quyền của sổ cổ phiếu phổ thông đang lưu hành (triệu cổ phiếu),Bình quân gia quyền của sổ cổ phiếu phổ thông đang lưu hành (triệu cổ phiếu),Bình quân gia quyền của sổ cổ phiếu phổ thông đang lưu hành (triệu cổ phiếu),3.418,-,3.418,3418.0,,3418.0
Lãi cơ bản trên mỗi cổ phiếu (đông/cổ phiếu),Lãi cơ bản trên mỗi cổ phiếu (đông/cổ phiếu),Lãi cơ bản trên mỗi cổ phiếu (đông/cổ phiếu),1.354,-,1.345,1354.0,,1345.0
