row_label_raw,row_label_full,col_0,Cuối năm,Đầu năm,numeric__Cuối năm,numeric__Đầu năm
,,,Triệu VND,Triệu VND,,
Tài sản thuê thu nhập hoãn lại,Tài sản thuê thu nhập hoãn lại,Tài sản thuê thu nhập hoãn lại,Tài sản thuê thu nhập hoãn lại,Tài sản thuê thu nhập hoãn lại,,
- Tài sản thuê TN hoãn lại liên quan đến khoản chênh lệch tạm thời được khấu trừ,Tài sản thuê thu nhập hoãn lại > - Tài sản thuê TN hoãn lại liên quan đến khoản chênh lệch tạm thời được khấu trừ,- Tài sản thuê TN hoãn lại liên quan đến khoản chênh lệch tạm thời được khấu trừ,36.000,6.486,36000.0,6486.0
- Khoản hoàn nhập tài sản thuê TN hoãn lại đã được ghi nhận từ các năm trước,Tài sản thuê thu nhập hoãn lại > - Khoản hoàn nhập tài sản thuê TN hoãn lại đã được ghi nhận từ các năm trước,- Khoản hoàn nhập tài sản thuê TN hoãn lại đã được ghi nhận từ các năm trước,-,981,,981.0
,,,36.000,7.467,36000.0,7467.0
Thuế thu nhập hoãn lại phải trả,Thuế thu nhập hoãn lại phải trả,Thuế thu nhập hoãn lại phải trả,Thuế thu nhập hoãn lại phải trả,Thuế thu nhập hoãn lại phải trả,,
- Thuế TN hoãn lại phải trả phát sinh từ các khoản chênh lệch tạm thời chịu thuế,Thuế thu nhập hoãn lại phải trả > - Thuế TN hoãn lại phải trả phát sinh từ các khoản chênh lệch tạm thời chịu thuế,- Thuế TN hoãn lại phải trả phát sinh từ các khoản chênh lệch tạm thời chịu thuế,80.038,32.800,80038.0,32800.0
- Khoản hoàn nhập thuê TN hoãn lại phải trả đã được ghi nhận từ các năm trước,Thuế thu nhập hoãn lại phải trả > - Khoản hoàn nhập thuê TN hoãn lại phải trả đã được ghi nhận từ các năm trước,- Khoản hoàn nhập thuê TN hoãn lại phải trả đã được ghi nhận từ các năm trước,12.578,16.398,12578.0,16398.0
,,,92.616,49.198,92616.0,49198.0
