row_label_raw,row_label_full,Dự phòng rủi ro cho vay khách hàng tại Việt Nam,Số cuối nămTriệu VND > 10.833.513,Số đầu nămTriệu VND > 9.827.907,numeric__Số cuối nămTriệu VND > 10.833.513,numeric__Số đầu nămTriệu VND > 9.827.907
Dự phòng rủi ro cho vay khách hàng tại các thị trường nước ngoài,Dự phòng rủi ro cho vay khách hàng tại các thị trường nước ngoài,Dự phòng rủi ro cho vay khách hàng tại các thị trường nước ngoài,516.269,236.729,516269.0,236729.0
,,,11.349.782,10.064.636,11349782.0,10064636.0
