row_label_raw,row_label_full,STT,CHỈ TIÊU,Thuyết minh,Số cuối năm,Số đầu năm (Trình bày lại),numeric__CHỈ TIÊU,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm (Trình bày lại)
1.,1.,1.,Bảo lãnh vay vốn,39,1.620.144,1.004.168,,39.0,1620144.0,1004168.0
2.,2.,2.,Cam kết giao dịch hồi đoái,,4.032.826,1.613.485,,,4032826.0,1613485.0
a.,a.,a.,Cam kết mua ngoại tệ,,1.036.883,1.415.531,,,1036883.0,1415531.0
b.,b.,b.,Cam kết bán ngoại tệ,,2.995.943,197.954,,,2995943.0,197954.0
3.,3.,3.,Cam kết trong nghiệp vụ L/C,39,62.740.763,59.008.989,,39.0,62740763.0,59008989.0
4.,4.,4.,Bảo lãnh khác,39,131.572.176,11.552.750,,39.0,131572176.0,11552750.0
5.,5.,5.,Cam kết khác,39,9.661.455,11.642.916,,39.0,9661455.0,11642916.0
