row_label_raw,row_label_full,Bên liên quan,Số dư,Phải thu,(Phải trả),numeric__Số dư,numeric__Phải thu,numeric__(Phải trả)
Bên liên quan,Bên liên quan,Bên liên quan,Số dư,Triệu VND,Triệu VND,,,
Cơ quan quản lý Nhà nước,Bên liên quan > Cơ quan quản lý Nhà nước,Cơ quan quản lý Nhà nước,Tiền gửi của BIDV tại cơ quan quản lý,25.929.331,-,,25929331.0,
Cơ quan quản lý Nhà nước,Bên liên quan > Cơ quan quản lý Nhà nước,Cơ quan quản lý Nhà nước,Tiền gửi của cơ quan quản lý tại BIDV,-,(63.692.923),,,-63692923.0
Cơ quan quản lý Nhà nước,Bên liên quan > Cơ quan quản lý Nhà nước,Cơ quan quản lý Nhà nước,Các khoản vay từ cơ quan quản lý,-,(12.786.848),,,-12786848.0
Các công ty liên doanh,Bên liên quan > Các công ty liên doanh,Các công ty liên doanh,Tiền gửi của các công ty liên doanh,-,(1.209.780),,,-1209780.0
Các công ty liên doanh,Bên liên quan > Các công ty liên doanh,Các công ty liên doanh,Tiền gửi của BIDV tại các công ty liên doanh,1.960.660,-,,1960660.0,
Các công ty liên doanh,Bên liên quan > Các công ty liên doanh,Các công ty liên doanh,Tiền vay từ BIDV của các công ty liên doanh,174.231,-,,174231.0,
Các công ty liên kết,Bên liên quan > Các công ty liên kết,Các công ty liên kết,Tiền gửi tại BIDV của các công ty liên kết,-,(1.531.235),,,-1531235.0
Các công ty liên kết,Bên liên quan > Các công ty liên kết,Các công ty liên kết,Tiền vay từ BIDV của các công ty liên kết,1.056.738,-,,1056738.0,
