row_label_raw,row_label_full,col_0,31/12/2021VND,Tăng trong nămVND,Giảm trong nămVND,01/01/2021VND,numeric__31/12/2021VND,numeric__Tăng trong nămVND,numeric__Giảm trong nămVND,numeric__01/01/2021VND
NGUYÊN GIÁ,NGUYÊN GIÁ,NGUYÊN GIÁ,44.704.785.906,-,-,44.704.785.906,44704785906.0,,,44704785906.0
- Tầng 5-HACC1 - Phần diện tích cho thuê,- Tầng 5-HACC1 - Phần diện tích cho thuê,- Tầng 5-HACC1 - Phần diện tích cho thuê,31.826.085.906,-,-,31.826.085.906,31826085906.0,,,31826085906.0
- Tầng 1 tòa nhà CT1 Mễ Trì,- Tầng 1 tòa nhà CT1 Mễ Trì,- Tầng 1 tòa nhà CT1 Mễ Trì,12.878.700.000,-,-,12.878.700.000,12878700000.0,,,12878700000.0
GIÁ TRỊ HAO MÒN LỦY Kế,GIÁ TRỊ HAO MÒN LỦY Kế,GIÁ TRỊ HAO MÒN LỦY Kế,(5.975.775.391),(1.073.473.020),-,(4.902.302.371),-5975775391.0,-1073473020.0,,-4902302371.0
- Tầng 5-HACC1 - Phần diện tích cho thuê,- Tầng 5-HACC1 - Phần diện tích cho thuê,- Tầng 5-HACC1 - Phần diện tích cho thuê,(3.552.139.993),(795.515.472),-,(2.756.624.521),-3552139993.0,-795515472.0,,-2756624521.0
- Tầng 1 tòa nhà CT1 Mễ Trì,- Tầng 1 tòa nhà CT1 Mễ Trì,- Tầng 1 tòa nhà CT1 Mễ Trì,(2.423.635.398),(277.957.548),-,(2.145.677.850),-2423635398.0,-277957548.0,,-2145677850.0
GIÁ TRỊ CÒN LẠI,GIÁ TRỊ CÒN LẠI,GIÁ TRỊ CÒN LẠI,38.729.010.515,(1.073.473.020),-,39.802.483.535,38729010515.0,-1073473020.0,,39802483535.0
- Tầng 5-HACC1 - Phần diện tích cho thuê,- Tầng 5-HACC1 - Phần diện tích cho thuê,- Tầng 5-HACC1 - Phần diện tích cho thuê,28.273.945.913,(795.515.472),-,29.069.461.385,28273945913.0,-795515472.0,,29069461385.0
- Tầng 1 tòa nhà CT1 Mễ Trì,- Tầng 1 tòa nhà CT1 Mễ Trì,- Tầng 1 tòa nhà CT1 Mễ Trì,10.455.064.602,(277.957.548),-,10.733.022.150,10455064602.0,-277957548.0,,10733022150.0
