row_label_raw,row_label_full,col_0,31/12/2025 > Giá trị hợp đồng,31/12/2025 > Giá trị ghi số,31/12/2024 > Giá trị hợp đồng,31/12/2024 > Giá trị ghi số,numeric__31/12/2025 > Giá trị hợp đồng,numeric__31/12/2025 > Giá trị ghi số,numeric__31/12/2024 > Giá trị hợp đồng,numeric__31/12/2024 > Giá trị ghi số
,,,Tài sản/(Công nợ),Tài sản/(Công nợ),Tài sản/(Công nợ),Tài sản/(Công nợ),,,,
,,,Triệu VND,Triệu VND,Triệu VND,Triệu VND,,,,
Công cụ tài chính phải sinh tiền tệ,Công cụ tài chính phải sinh tiền tệ,Công cụ tài chính phải sinh tiền tệ,Công cụ tài chính phải sinh tiền tệ,Công cụ tài chính phải sinh tiền tệ,Công cụ tài chính phải sinh tiền tệ,Công cụ tài chính phải sinh tiền tệ,,,,
Hợp đồng hoán đổi tiền tệ,Công cụ tài chính phải sinh tiền tệ > Hợp đồng hoán đổi tiền tệ,Hợp đồng hoán đổi tiền tệ,204.012.086,384.075,340.865.305,1.328.364,204012086.0,384075.0,340865305.0,1328364.0
Hợp đồng kỳ hạn tiền tệ,Công cụ tài chính phải sinh tiền tệ > Hợp đồng kỳ hạn tiền tệ,Hợp đồng kỳ hạn tiền tệ,(199.035),(9.157),(16.245.514),(13.930),-199035.0,-9157.0,-16245514.0,-13930.0
,,,203.813.051,374.918,324.619.791,1.314.434,203813051.0,374918.0,324619791.0,1314434.0
