row_label_raw,row_label_full,STT,Chỉ tiêu,Thuyết minh,2025Triệu VND,2024Triệu VND,numeric__Chỉ tiêu,numeric__Thuyết minh,numeric__2025Triệu VND,numeric__2024Triệu VND
XI,XI,XI,TỔNG LỢI NHUẬN TRƯỚC THUẾ(MANG SANG TỪ TRANG TRƯỚC),,43.124.622,41.279.075,,,43124622.0,41279075.0
78,78,78,Chi phí thuế thu nhập doanh nghiệp hiện hành(Chỉ phí)/Thu nhập thuế thu nhập doanh nghiệp hoãn lại,33(a),(7.631.579),(8.335.403),,,-7631579.0,-8335403.0
78,78,78,Chi phí thuế thu nhập doanh nghiệp hiện hành(Chỉ phí)/Thu nhập thuế thu nhập doanh nghiệp hoãn lại,33(b),(986.374),140.493,,,-986374.0,140493.0
XII,XII,XII,Chi phí thuế thu nhập doanh nghiệp,,(8.617.953),(8.194.910),,,-8617953.0,-8194910.0
XIII,XIII,XIII,LỢI NHUẬN SAU THUẾ,,34.506.669,33.084.165,,,34506669.0,33084165.0
