row_label_raw,row_label_full,Chứng khoán đầu tư giữ đến ngày đáo hạn,31/12/2025Triệu VND > Chứng khoán đầu tư giữ đến ngày đáo hạn,31/12/2024Triệu VND > Chứng khoán đầu tư giữ đến ngày đáo hạn,numeric__31/12/2025Triệu VND > Chứng khoán đầu tư giữ đến ngày đáo hạn,numeric__31/12/2024Triệu VND > Chứng khoán đầu tư giữ đến ngày đáo hạn
Trái phiếu Chính phủ,Trái phiếu Chính phủ,Trái phiếu Chính phủ,11.688.254,44.748.703,11688254.0,44748703.0
Chứng khoán nợ do các TCTD khác trong nước phát hành,Chứng khoán nợ do các TCTD khác trong nước phát hành,Chứng khoán nợ do các TCTD khác trong nước phát hành,1.252.443,25.687.225,1252443.0,25687225.0
Chứng khoán nợ do các TCKT trong nước phát hành,Chứng khoán nợ do các TCKT trong nước phát hành,Chứng khoán nợ do các TCKT trong nước phát hành,7.298.750,9.157.500,7298750.0,9157500.0
,,,20.239.447,79.593.428,20239447.0,79593428.0
Dự phòng rủi ro chứng khoán đầu tư giữ đến ngày đáo hạn (i),Dự phòng rủi ro chứng khoán đầu tư giữ đến ngày đáo hạn (i),Dự phòng rủi ro chứng khoán đầu tư giữ đến ngày đáo hạn (i),(3.361.615),(246.092),-3361615.0,-246092.0
Tổng chứng khoán đầu tư giữ đến ngày đáo hạn,Tổng chứng khoán đầu tư giữ đến ngày đáo hạn,Tổng chứng khoán đầu tư giữ đến ngày đáo hạn,16.877.832,79.347.336,16877832.0,79347336.0
