row_label_raw,row_label_full,"Ngân hàng Nhà nước Việt NamTiền gửi của Ngân hàng tại NHNNVNTiền gửi và tiền vay của NHNNVNTại Ngân hàngPhải trả lãi tiền gửi, tiền vay",Mối liên quan > Đại diện chủ sở hữu,31/12/2025Triệu VNDPhải thu/(Phải trả) > 37.211.549(24.127.159)(53.093),31/12/2024Triệu VND > 49.080.832(587.278)(1.536),numeric__Mối liên quan > Đại diện chủ sở hữu,numeric__31/12/2025Triệu VNDPhải thu/(Phải trả) > 37.211.549(24.127.159)(53.093),numeric__31/12/2024Triệu VND > 49.080.832(587.278)(1.536)
"Bộ Tài chínhTiền gửi tại Ngân hàngVay Bộ Tài chínhPhải trả lãi tiền gửi, tiền vay","Bộ Tài chínhTiền gửi tại Ngân hàngVay Bộ Tài chínhPhải trả lãi tiền gửi, tiền vay","Bộ Tài chínhTiền gửi tại Ngân hàngVay Bộ Tài chínhPhải trả lãi tiền gửi, tiền vay",Bên liên quancủa chủ sở hữu,(136.001.166)(413.250)(3.795),(77.650.059)(517.419)(4.314),,,
"Mizuho Bank Ltd., Nhật BảnTiền gửi của Ngân hàng tại Mizuho Bank Ltd., Nhật BảnTiền gửi của Mizuho Bank Ltd., Nhật Bản tại Ngân hàng","Mizuho Bank Ltd., Nhật BảnTiền gửi của Ngân hàng tại Mizuho Bank Ltd., Nhật BảnTiền gửi của Mizuho Bank Ltd., Nhật Bản tại Ngân hàng","Mizuho Bank Ltd., Nhật BảnTiền gửi của Ngân hàng tại Mizuho Bank Ltd., Nhật BảnTiền gửi của Mizuho Bank Ltd., Nhật Bản tại Ngân hàng",Cổ đông chiến lược,4.027.380(1.376.846),12.655.173(1.881.197),,,
Công ty TNHH Một thành viênCho thuê Tài chính VietcombankCho vayTiền gửi của Công ty tại Ngân hàng,Công ty TNHH Một thành viênCho thuê Tài chính VietcombankCho vayTiền gửi của Công ty tại Ngân hàng,Công ty TNHH Một thành viênCho thuê Tài chính VietcombankCho vayTiền gửi của Công ty tại Ngân hàng,Công ty con,7.723.982(1.797.370),6.121.270(1.513.002),,,
Công ty TNHH Chứng khoán VietcombankTiền gửi tại Ngân hàng,Công ty TNHH Một thành viênCho thuê Tài chính VietcombankCho vayTiền gửi của Công ty tại Ngân hàng > Công ty TNHH Chứng khoán VietcombankTiền gửi tại Ngân hàng,Công ty TNHH Chứng khoán VietcombankTiền gửi tại Ngân hàng,Công ty con,(46.729),(39.921),,-46729.0,-39921.0
Công ty TNHH Cao ốc Vietcombank 198Tiền gửi tại Ngân hàngTiền thuê văn phòng trả trướcPhải thu từ hoàn Quỹ đầu tư phát triển,Công ty TNHH Cao ốc Vietcombank 198Tiền gửi tại Ngân hàngTiền thuê văn phòng trả trướcPhải thu từ hoàn Quỹ đầu tư phát triển,Công ty TNHH Cao ốc Vietcombank 198Tiền gửi tại Ngân hàngTiền thuê văn phòng trả trướcPhải thu từ hoàn Quỹ đầu tư phát triển,Công ty con,(233.110)-66.500,(291.311)82.947-,,,
Công ty Tài chính Việt Nam tại Hồng KôngTiền gửi của Ngân hàngTiền gửi tại Ngân hàng,Công ty Tài chính Việt Nam tại Hồng KôngTiền gửi của Ngân hàngTiền gửi tại Ngân hàng,Công ty Tài chính Việt Nam tại Hồng KôngTiền gửi của Ngân hàngTiền gửi tại Ngân hàng,Công ty con,2.714.826(5.244),2.047.214(5.104),,,
Công ty Chuyển tiền VietcombankTiền gửi tại Ngân hàngTạm ứng thanh toán TNMonex,Công ty Chuyển tiền VietcombankTiền gửi tại Ngân hàngTạm ứng thanh toán TNMonex,Công ty Chuyển tiền VietcombankTiền gửi tại Ngân hàngTạm ứng thanh toán TNMonex,Công ty con,(10.081)286.237,(69.131)300.994,,,
Công ty TNHH Một thành viên Kiều hối VietcombankTiền gửi tại Ngân hàngPhải trả Ngân hàng,Công ty TNHH Một thành viên Kiều hối VietcombankTiền gửi tại Ngân hàngPhải trả Ngân hàng,Công ty TNHH Một thành viên Kiều hối VietcombankTiền gửi tại Ngân hàngPhải trả Ngân hàng,Công ty con,(2.936.202)2.432.668,(1.379.749)1.121.908,,,
