row_label_raw,row_label_full,STT,Tên Công ty,Địa chỉ,% sở hữu,% quyền biểu quyết,31/12/2025 > Giá gốc VND,31/12/2025 > Dự phòng VND,31/12/2025 > Giá trị hợp lý VND,31/12/2025 > % sở hữu,1/1/2025 > % quyền biểu quyết,1/1/2025 > Giá gốc VND,1/1/2025 > Dự phòng VND,numeric__Tên Công ty,numeric__Địa chỉ,numeric__% sở hữu,numeric__% quyền biểu quyết,numeric__31/12/2025 > Giá gốc VND,numeric__31/12/2025 > Dự phòng VND,numeric__31/12/2025 > Giá trị hợp lý VND,numeric__31/12/2025 > % sở hữu,numeric__1/1/2025 > % quyền biểu quyết,numeric__1/1/2025 > Giá gốc VND,numeric__1/1/2025 > Dự phòng VND
47,47,47,Công ty TNHH MTV Petrolimex Lạng Sơn,Lang Sơn,100%,100%,43.500.000.000,-,(*),100%,100%,-,-,,,1.0,1.0,43500000000.0,,,1.0,1.0,,
48,48,48,Công ty TNHH MTV Petrolimex Cao Bằng,Cao Bằng,100%,100%,40.169.000.000,-,(*),100%,100%,40.169.000.000,-,,,1.0,1.0,40169000000.0,,,1.0,1.0,40169000000.0,
49,49,49,Công ty TNHH MTV Petrolimex Lai Châu,Lai Châu,100%,100%,32.998.000.000,-,(*),100%,100%,32.998.000.000,-,,,1.0,1.0,32998000000.0,,,1.0,1.0,32998000000.0,
,,,,TP. Hồ Chí,,,,,,,,,,,,,,,,,,,,
50,50,50,Công ty Xăng dầu Bà Rịa Vũng Tàu,Minh,100%,100%,-,-,(*),100%,100%,105.650.000.000,-,,,1.0,1.0,,,,1.0,1.0,105650000000.0,
51,51,51,Công ty Xăng dầu Bắc Tây Nguyên,Gia Lai,100%,100%,-,-,(*),100%,100%,196.163.553.673,-,,,1.0,1.0,,,,1.0,1.0,196163553673.0,
52,52,52,Công ty Xăng dầu Hà Sơn Bình – Công ty TNHH MTV,Hà Nội,100%,100%,-,-,(*),100%,100%,129.234.000.000,-,,,1.0,1.0,,,,1.0,1.0,129234000000.0,
53,53,53,Công ty Xăng dầu Quảng Trị,Quảng Trị,100%,100%,-,-,(*),100%,100%,62.202.000.000,-,,,1.0,1.0,,,,1.0,1.0,62202000000.0,
54,54,54,Công ty TNHH Xăng dầu Tây Ninh,Tây Ninh,100%,100%,-,-,(*),100%,100%,52.343.000.000,-,,,1.0,1.0,,,,1.0,1.0,52343000000.0,
55,55,55,Công ty Xăng dầu Lào Cai,Lào Cai,100%,100%,-,-,(*),100%,100%,56.133.000.000,-,,,1.0,1.0,,,,1.0,1.0,56133000000.0,
56,56,56,Công ty Xăng dầu Bến Tre,Vĩnh Long,100%,100%,-,-,(*),100%,100%,44.000.000.000,-,,,1.0,1.0,,,,1.0,1.0,44000000000.0,
,,,,TP. Hồ Chí,,,,,,,,,,,,,,,,,,,,
57,57,57,Công ty Xăng dầu Sông Bé – Công ty TNHH MTV,Minh,100%,100%,-,-,(*),100%,100%,38.900.000.000,-,,,1.0,1.0,,,,1.0,1.0,38900000000.0,
58,58,58,Công ty TNHH MTV Xăng dầu Trà Vinh,Vĩnh Long,100%,100%,-,-,(*),100%,100%,31.100.000.000,-,,,1.0,1.0,,,,1.0,1.0,31100000000.0,
59,59,59,Công ty Xăng dầu Đồng Tháp,Đồng Tháp,100%,100%,-,-,(*),100%,100%,30.000.000.000,-,,,1.0,1.0,,,,1.0,1.0,30000000000.0,
60,60,60,Công ty Xăng dầu Thái Bình,Hưng Yên,100%,100%,-,-,(*),100%,100%,21.000.000.000,-,,,1.0,1.0,,,,1.0,1.0,21000000000.0,
61,61,61,Công ty Xăng dầu Hà Giang,Tuyên Quang,100%,100%,-,-,(*),100%,100%,36.893.000.000,-,,,1.0,1.0,,,,1.0,1.0,36893000000.0,
62,62,62,Công ty Xăng dầu Bắc Ninh,Bắc Ninh,100%,100%,-,-,(*),100%,100%,74.886.000.000,-,,,1.0,1.0,,,,1.0,1.0,74886000000.0,
63,63,63,Công ty TNHH MTV Petrolimex Hải Dương,Hải Phòng,100%,100%,-,-,(*),100%,100%,55.300.000.000,-,,,1.0,1.0,,,,1.0,1.0,55300000000.0,
64,64,64,Công ty TNHH MTV Xăng dầu Quảng Nam,Đà Nẵng,100%,100%,-,-,(*),100%,100%,73.373.000.000,-,,,1.0,1.0,,,,1.0,1.0,73373000000.0,
65,65,65,Công ty TNHH MTV Petrolimex Vĩnh Phúc,Phú Thọ,100%,100%,-,-,(*),100%,100%,56.316.000.000,-,,,1.0,1.0,,,,1.0,1.0,56316000000.0,
66,66,66,Công ty Xăng dầu Hà Nam,Ninh Bình,100%,100%,-,-,(*),100%,100%,54.272.000.000,-,,,1.0,1.0,,,,1.0,1.0,54272000000.0,
67,67,67,Công ty TNHH MTV Petrolimex Bình Thuận,Lâm Đồng,100%,100%,-,-,(*),100%,100%,94.619.000.000,-,,,1.0,1.0,,,,1.0,1.0,94619000000.0,
,,,,,,,11.130.662.980.560 (68.162.068.617),11.130.662.980.560 (68.162.068.617),11.130.662.980.560 (68.162.068.617),11.130.662.980.560 (68.162.068.617),10.891.355.480.560 (68.162.068.617),10.891.355.480.560 (68.162.068.617),10.891.355.480.560 (68.162.068.617),,,,,,,,,,,
