row_label_raw,row_label_full,col_0,2025VND,2024VND,numeric__2025VND,numeric__2024VND
Tổng Công ty Vận tải Thủy Petrolimex,Tổng Công ty Vận tải Thủy Petrolimex,Tổng Công ty Vận tải Thủy Petrolimex,Tổng Công ty Vận tải Thủy Petrolimex,Tổng Công ty Vận tải Thủy Petrolimex,,
Mua dịch vụ,Tổng Công ty Vận tải Thủy Petrolimex > Mua dịch vụ,Mua dịch vụ,1.470.787.254.399,1.522.624.117.423,1470787254399.0,1522624117423.0
Phí dôi nhật phải trả,Tổng Công ty Vận tải Thủy Petrolimex > Phí dôi nhật phải trả,Phí dôi nhật phải trả,70.112.863.994,159.158.386.499,70112863994.0,159158386499.0
Cổ tức được chia,Tổng Công ty Vận tải Thủy Petrolimex > Cổ tức được chia,Cổ tức được chia,80.520.067.170,79.508.798.964,80520067170.0,79508798964.0
Tổng Công ty Hóa dầu Petrolimex - CTCP,Tổng Công ty Hóa dầu Petrolimex - CTCP,Tổng Công ty Hóa dầu Petrolimex - CTCP,Tổng Công ty Hóa dầu Petrolimex - CTCP,Tổng Công ty Hóa dầu Petrolimex - CTCP,,
Cổ tức được chia,Tổng Công ty Hóa dầu Petrolimex - CTCP > Cổ tức được chia,Cổ tức được chia,31.944.629.500,76.667.110.800,31944629500.0,76667110800.0
Tổng Công ty Gas Petrolimex - CTCP,Tổng Công ty Gas Petrolimex - CTCP,Tổng Công ty Gas Petrolimex - CTCP,Tổng Công ty Gas Petrolimex - CTCP,Tổng Công ty Gas Petrolimex - CTCP,,
Cổ tức được chia,Tổng Công ty Gas Petrolimex - CTCP > Cổ tức được chia,Cổ tức được chia,34.764.728.900,37.925.158.800,34764728900.0,37925158800.0
Công ty TNHH Liên doanh Kho Ngoại quan Xăng dầu Vân Phong,Công ty TNHH Liên doanh Kho Ngoại quan Xăng dầu Vân Phong,Công ty TNHH Liên doanh Kho Ngoại quan Xăng dầu Vân Phong,Công ty TNHH Liên doanh Kho Ngoại quan Xăng dầu Vân Phong,Công ty TNHH Liên doanh Kho Ngoại quan Xăng dầu Vân Phong,,
Mua dịch vụ,Công ty TNHH Liên doanh Kho Ngoại quan Xăng dầu Vân Phong > Mua dịch vụ,Mua dịch vụ,176.456.619.765,160.426.259.368,176456619765.0,160426259368.0
Lợi nhuận được chia,Công ty TNHH Liên doanh Kho Ngoại quan Xăng dầu Vân Phong > Lợi nhuận được chia,Lợi nhuận được chia,57.305.332.343,28.652.666.171,57305332343.0,28652666171.0
Công ty Cổ phần Nhiên liệu bay Petrolimex,Công ty Cổ phần Nhiên liệu bay Petrolimex,Công ty Cổ phần Nhiên liệu bay Petrolimex,Công ty Cổ phần Nhiên liệu bay Petrolimex,Công ty Cổ phần Nhiên liệu bay Petrolimex,,
Cổ tức được chia,Công ty Cổ phần Nhiên liệu bay Petrolimex > Cổ tức được chia,Cổ tức được chia,35.400.000.000,26.550.000.000,35400000000.0,26550000000.0
Tổng Công ty Dịch vụ Xăng dầu Petrolimex,Tổng Công ty Dịch vụ Xăng dầu Petrolimex,Tổng Công ty Dịch vụ Xăng dầu Petrolimex,Tổng Công ty Dịch vụ Xăng dầu Petrolimex,Tổng Công ty Dịch vụ Xăng dầu Petrolimex,,
Lợi nhuận được chia,Tổng Công ty Dịch vụ Xăng dầu Petrolimex > Lợi nhuận được chia,Lợi nhuận được chia,15.623.965.061,-,15623965061.0,
