row_label_raw,row_label_full,col_0,Giá trị giao dịch,Giá trị giao dịch_1,numeric__Giá trị giao dịch,numeric__Giá trị giao dịch_1
,,,2025VND,2024VND,,
Công ty con cấp 3,Công ty con cấp 3,Công ty con cấp 3,Công ty con cấp 3,Công ty con cấp 3,,
Công ty TNHH MTV VITACO Sài Gòn,Công ty TNHH MTV VITACO Sài Gòn,Công ty TNHH MTV VITACO Sài Gòn,Công ty TNHH MTV VITACO Sài Gòn,Công ty TNHH MTV VITACO Sài Gòn,,
Mua dịch vụ,Công ty TNHH MTV VITACO Sài Gòn > Mua dịch vụ,Mua dịch vụ,443.926.595.933,427.877.661.843,443926595933.0,427877661843.0
"Công ty liên doanh, liên kết","Công ty liên doanh, liên kết","Công ty liên doanh, liên kết","Công ty liên doanh, liên kết","Công ty liên doanh, liên kết",,
Tổng Công ty Cổ phần Bảo hiểm Petrolimex,Tổng Công ty Cổ phần Bảo hiểm Petrolimex,Tổng Công ty Cổ phần Bảo hiểm Petrolimex,Tổng Công ty Cổ phần Bảo hiểm Petrolimex,Tổng Công ty Cổ phần Bảo hiểm Petrolimex,,
Mua dịch vụ,Tổng Công ty Cổ phần Bảo hiểm Petrolimex > Mua dịch vụ,Mua dịch vụ,336.165.023.492,375.839.599.814,336165023492.0,375839599814.0
Cổ tức được chia,Tổng Công ty Cổ phần Bảo hiểm Petrolimex > Cổ tức được chia,Cổ tức được chia,54.492.480.000,54.492.480.000,54492480000.0,54492480000.0
Công ty TNHH Castrol BP-PETCO Việt Nam,Công ty TNHH Castrol BP-PETCO Việt Nam,Công ty TNHH Castrol BP-PETCO Việt Nam,Công ty TNHH Castrol BP-PETCO Việt Nam,Công ty TNHH Castrol BP-PETCO Việt Nam,,
Cổ tức được chia,Công ty TNHH Castrol BP-PETCO Việt Nam > Cổ tức được chia,Cổ tức được chia,346.036.498.408,218.073.161.719,346036498408.0,218073161719.0
Hội đồng Quản trị (8 thành viên),Hội đồng Quản trị (8 thành viên),Hội đồng Quản trị (8 thành viên),Hội đồng Quản trị (8 thành viên),Hội đồng Quản trị (8 thành viên),,
Thù lao và tiền lương,Hội đồng Quản trị (8 thành viên) > Thù lao và tiền lương,Thù lao và tiền lương,9.376.833.497,9.512.689.000,9376833497.0,9512689000.0
Ban Tổng Giám đốc không là thành viên,Ban Tổng Giám đốc không là thành viên,Ban Tổng Giám đốc không là thành viên,Ban Tổng Giám đốc không là thành viên,Ban Tổng Giám đốc không là thành viên,,
Hội đồng Quản trị (6 thành viên),Hội đồng Quản trị (6 thành viên),Hội đồng Quản trị (6 thành viên),Hội đồng Quản trị (6 thành viên),Hội đồng Quản trị (6 thành viên),,
Tiền lương,Hội đồng Quản trị (6 thành viên) > Tiền lương,Tiền lương,9.539.054.655,8.593.477.000,9539054655.0,8593477000.0
Ban Kiểm soát và Kế toán trưởng (7 thành viên),Ban Kiểm soát và Kế toán trưởng (7 thành viên),Ban Kiểm soát và Kế toán trưởng (7 thành viên),Ban Kiểm soát và Kế toán trưởng (7 thành viên),Ban Kiểm soát và Kế toán trưởng (7 thành viên),,
Thù lao và tiền lương,Ban Kiểm soát và Kế toán trưởng (7 thành viên) > Thù lao và tiền lương,Thù lao và tiền lương,7.041.457.312,6.298.214.000,7041457312.0,6298214000.0
