row_label_raw,row_label_full,Lưu chuyển tiền thuần trong năm\( (50 = 20 + 30 + 40) \) > Tiền và các khoản tương đương tiền đầu năm,Mã số > 50 > 60,2025 VND > (2.836.194.273.280) > 7.335.064.783.369,2024 VND > (1.199.721.099.388) > 8.534.842.608.907,numeric__Mã số > 50 > 60,numeric__2025 VND > (2.836.194.273.280) > 7.335.064.783.369,numeric__2024 VND > (1.199.721.099.388) > 8.534.842.608.907
Ảnh hưởng của thay đổi tỷ giá hồi đoái quy đổi ngoại tệ đối với tiền và các khoản tương đương tiền,Ảnh hưởng của thay đổi tỷ giá hồi đoái quy đổi ngoại tệ đối với tiền và các khoản tương đương tiền,Ảnh hưởng của thay đổi tỷ giá hồi đoái quy đổi ngoại tệ đối với tiền và các khoản tương đương tiền,61,(791.164.285),(56.726.150),61.0,-791164285.0,-56726150.0
Tiền và các khoản tương đương tiền cuối năm \( (70 = 50 + 60 + 61) \) (Thuyết minh 5),Tiền và các khoản tương đương tiền cuối năm \( (70 = 50 + 60 + 61) \) (Thuyết minh 5),Tiền và các khoản tương đương tiền cuối năm \( (70 = 50 + 60 + 61) \) (Thuyết minh 5),70,4.498.079.345.804,7.335.064.783.369,70.0,4498079345804.0,7335064783369.0
