row_label_raw,row_label_full,col_0,31/12/2018,01/7/2018,numeric__31/12/2018,numeric__01/7/2018
,,,VND,VND,,
Các khoản phải thu,Các khoản phải thu,Các khoản phải thu,Các khoản phải thu,Các khoản phải thu,,
Tổng Công ty Dầu Việt Nam - Công ty Cổ phần,Các khoản phải thu > Tổng Công ty Dầu Việt Nam - Công ty Cổ phần,Tổng Công ty Dầu Việt Nam - Công ty Cổ phần,1.038.656.820.793,1.582.397.854.248,1038656820793.0,1582397854248.0
Công ty Cổ phần Kinh doanh Khí Miền Nam,Các khoản phải thu > Công ty Cổ phần Kinh doanh Khí Miền Nam,Công ty Cổ phần Kinh doanh Khí Miền Nam,174.793.874.384,209.987.538.041,174793874384.0,209987538041.0
Công ty Cổ phần Kinh doanh Khí Miền Bắc,Các khoản phải thu > Công ty Cổ phần Kinh doanh Khí Miền Bắc,Công ty Cổ phần Kinh doanh Khí Miền Bắc,154.463.491.386,179.577.550.156,154463491386.0,179577550156.0
Công ty Kinh doanh Sản phẩm khí,Các khoản phải thu > Công ty Kinh doanh Sản phẩm khí,Công ty Kinh doanh Sản phẩm khí,135.460.121.321,166.790.172.102,135460121321.0,166790172102.0
Công ty Cổ phần Nhà và Thương mại Dầu khí,Các khoản phải thu > Công ty Cổ phần Nhà và Thương mại Dầu khí,Công ty Cổ phần Nhà và Thương mại Dầu khí,33.353.137.809,39.538.705.417,33353137809.0,39538705417.0
Công ty Cổ phần Vận tải Dầu khí Quảng Ngãi,Các khoản phải thu > Công ty Cổ phần Vận tải Dầu khí Quảng Ngãi,Công ty Cổ phần Vận tải Dầu khí Quảng Ngãi,12.579.511.554,25.742.531.300,12579511554.0,25742531300.0
Công ty Cổ phần Vận tải Dầu Phường Đông Việt,Các khoản phải thu > Công ty Cổ phần Vận tải Dầu Phường Đông Việt,Công ty Cổ phần Vận tải Dầu Phường Đông Việt,413.549.421,1.493.231.462,413549421.0,1493231462.0
Công ty Cổ phần Phân bón Dầu khí Cà Mau,Các khoản phải thu > Công ty Cổ phần Phân bón Dầu khí Cà Mau,Công ty Cổ phần Phân bón Dầu khí Cà Mau,271.392.000,-,271392000.0,
Tổng Công ty Cổ phần Vận tải Dầu khí,Các khoản phải thu > Tổng Công ty Cổ phần Vận tải Dầu khí,Tổng Công ty Cổ phần Vận tải Dầu khí,210.743.968,-,210743968.0,
Công ty Cổ phần Dịch vụ Dầu Khí Quảng Ngãi PTSC,Các khoản phải thu > Công ty Cổ phần Dịch vụ Dầu Khí Quảng Ngãi PTSC,Công ty Cổ phần Dịch vụ Dầu Khí Quảng Ngãi PTSC,48.125.000,66.341.919,48125000.0,66341919.0
Tổng Công ty Dung dịch khoan và Hóa phẩm Dầu khí,Các khoản phải thu > Tổng Công ty Dung dịch khoan và Hóa phẩm Dầu khí,Tổng Công ty Dung dịch khoan và Hóa phẩm Dầu khí,-,81.501.276.733,,81501276733.0
,,,1.550.250.767.636,2.287.095.201.378,1550250767636.0,2287095201378.0
