row_label_raw,row_label_full,col_0,Từ ngày 01/7/2018đến ngày 31/12/2018,Từ ngày 01/01/2018đến ngày 30/6/2018(Trình bày lại),numeric__Từ ngày 01/7/2018đến ngày 31/12/2018,numeric__Từ ngày 01/01/2018đến ngày 30/6/2018(Trình bày lại)
,,,VND,VND,,
"Chi phí bõl thuống, bị phạt","Chi phí bõl thuống, bị phạt","Chi phí bõl thuống, bị phạt",267.220.899,8.156.706.647,267220899.0,8156706647.0
Lãi phạt chậm nộp thuê nhập khẩu 2017,Lãi phạt chậm nộp thuê nhập khẩu 2017,Lãi phạt chậm nộp thuê nhập khẩu 2017,-,26.497.432.334,,26497432334.0
Chi phí khác,Chi phí khác,Chi phí khác,1.899.611.106,519.659.402,1899611106.0,519659402.0
,,,2.166.832.005,35.173.798.383,2166832005.0,35173798383.0
