row_label_raw,row_label_full,col_0,Từ ngày 01/7/2018đến ngày 31/12/2018,Từ ngày 01/01/2018đến ngày 30/6/2018(Trình bày lại),numeric__Từ ngày 01/7/2018đến ngày 31/12/2018,numeric__Từ ngày 01/01/2018đến ngày 30/6/2018(Trình bày lại)
,,,VND,VND,,
Lãi tiền vay,Lãi tiền vay,Lãi tiền vay,195.514.928.178,214.937.329.419,195514928178.0,214937329419.0
Lỗ chênh lệch tỷ giá tại ngày 30/6/2018 chuyển sang công ty cố phãn (Note 21),Lỗ chênh lệch tỷ giá tại ngày 30/6/2018 chuyển sang công ty cố phãn (Note 21),Lỗ chênh lệch tỷ giá tại ngày 30/6/2018 chuyển sang công ty cố phãn (Note 21),57.718.950.430,-,57718950430.0,
Lỗ chênh lệch tỷ giá trong kỳ,Lỗ chênh lệch tỷ giá trong kỳ,Lỗ chênh lệch tỷ giá trong kỳ,206.608.882.403,64.539.302.281,206608882403.0,64539302281.0
Dự phòng đãu tư tài chính dài hạn,Dự phòng đãu tư tài chính dài hạn,Dự phòng đãu tư tài chính dài hạn,49.427.985.961,49.184.296.854,49427985961.0,49184296854.0
Chi phí tài chính khác,Chi phí tài chính khác,Chi phí tài chính khác,2.181.743,-,2181743.0,
,,,509.272.928.715,328.660.928.554,509272928715.0,328660928554.0
