row_label_raw,row_label_full,col_0,Từ ngày 01/7/2018 đến ngày 31/12/2018,Từ ngày 01/01/2018 đến ngày 30/6/2018 (Trình bày lại),numeric__Từ ngày 01/7/2018 đến ngày 31/12/2018,numeric__Từ ngày 01/01/2018 đến ngày 30/6/2018 (Trình bày lại)
,,,VND,VND,,
Chi phí thuế thu nhập doanh nghiệp hiện hành,Chi phí thuế thu nhập doanh nghiệp hiện hành,Chi phí thuế thu nhập doanh nghiệp hiện hành,Chi phí thuế thu nhập doanh nghiệp hiện hành,Chi phí thuế thu nhập doanh nghiệp hiện hành,,
Chi phí thuế thu nhập doanh nghiệp tính trên thu nhập chịu thuế kỳ này,Chi phí thuế thu nhập doanh nghiệp hiện hành > Chi phí thuế thu nhập doanh nghiệp tính trên thu nhập chịu thuế kỳ này,Chi phí thuế thu nhập doanh nghiệp tính trên thu nhập chịu thuế kỳ này,24.125.790.462,201.626.806.776,24125790462.0,201626806776.0
Điều chỉnh chi phí thuế thu nhập doanh nghiệp của kỳ trước vào chi phí thuế thu nhập hiện hành kỳ này,Chi phí thuế thu nhập doanh nghiệp hiện hành > Điều chỉnh chi phí thuế thu nhập doanh nghiệp của kỳ trước vào chi phí thuế thu nhập hiện hành kỳ này,Điều chỉnh chi phí thuế thu nhập doanh nghiệp của kỳ trước vào chi phí thuế thu nhập hiện hành kỳ này,-,7.519.798,,7519798.0
,,,24.125.790.462,201.634.326.574,24125790462.0,201634326574.0
