row_label_raw,row_label_full,col_0,Từ ngày 01/7/2018đến ngày 31/12/2018,Từ ngày 01/01/2018đến ngày 30/6/2018(Trình bày lại),numeric__Từ ngày 01/7/2018đến ngày 31/12/2018,numeric__Từ ngày 01/01/2018đến ngày 30/6/2018(Trình bày lại)
,,,VND,VND,,
Số dư đầu kỳ,Số dư đầu kỳ,Số dư đầu kỳ,1.423.123.900.248,1.428.892.444.389,1423123900248.0,1428892444389.0
Giảm trong kỳ,Giảm trong kỳ,Giảm trong kỳ,(7.310.154.789),(5.768.544.141),-7310154789.0,-5768544141.0
- Sử dụng quỹ,- Sử dụng quỹ,- Sử dụng quỹ,(7.310.154.789),(5.768.544.141),-7310154789.0,-5768544141.0
Số dư cuối kỳ,Số dư cuối kỳ,Số dư cuối kỳ,1.415.813.745.459,1.423.123.900.248,1415813745459.0,1423123900248.0
