row_label_raw,row_label_full,col_0,31/12/2018 > Giá trị,31/12/2018 > VND Số có khả năng trả nợ,01/7/2018 > Giá trị,01/7/2018 > VND Số có khả năng trả nợ,numeric__31/12/2018 > Giá trị,numeric__31/12/2018 > VND Số có khả năng trả nợ,numeric__01/7/2018 > Giá trị,numeric__01/7/2018 > VND Số có khả năng trả nợ
a. Các khoản phải trả người bản ngắn hạn,a. Các khoản phải trả người bản ngắn hạn,a. Các khoản phải trả người bản ngắn hạn,a. Các khoản phải trả người bản ngắn hạn,a. Các khoản phải trả người bản ngắn hạn,a. Các khoản phải trả người bản ngắn hạn,a. Các khoản phải trả người bản ngắn hạn,,,,
Công ty Liên doanh điều,a. Các khoản phải trả người bản ngắn hạn > Công ty Liên doanh điều,Công ty Liên doanh điều,1.645.545.089.735,1.645.545.089.735,1.965.203.459.332,1.965.203.459.332,1645545089735.0,1645545089735.0,1965203459332.0,1965203459332.0
Công ty Hoàng Long,a. Các khoản phải trả người bản ngắn hạn > Công ty Hoàng Long,Công ty Hoàng Long,244.595.897.248,244.595.897.248,843.146.670.763,843.146.670.763,244595897248.0,244595897248.0,843146670763.0,843146670763.0
Công ty Đầu khí Việt Nhật,a. Các khoản phải trả người bản ngắn hạn > Công ty Đầu khí Việt Nhật,Công ty Đầu khí Việt Nhật,571.739.264.948,571.739.264.948,708.292.419.273,708.292.419.273,571739264948.0,571739264948.0,708292419273.0,708292419273.0
Công ty Điều hành chung,a. Các khoản phải trả người bản ngắn hạn > Công ty Điều hành chung,Công ty Điều hành chung,217.669.842.227,217.669.842.227,547.903.833.784,547.903.833.784,217669842227.0,217669842227.0,547903833784.0,547903833784.0
Các đối tượng knắc,a. Các khoản phải trả người bản ngắn hạn > Các đối tượng knắc,Các đối tượng knắc,429.636.369.195,429.636.369.195,365.596.304.424,365.596.304.424,429636369195.0,429636369195.0,365596304424.0,365596304424.0
,,,3.109.186.463.353,3.109.186.463.353,4.430.142.687.576,4.430.142.687.576,3109186463353.0,3109186463353.0,4430142687576.0,4430142687576.0
b. Phải trả người bán là các bên liên quan (chỉ tiết tại Thuyết minh số 33),a. Các khoản phải trả người bản ngắn hạn > b. Phải trả người bán là các bên liên quan (chỉ tiết tại Thuyết minh số 33),b. Phải trả người bán là các bên liên quan (chỉ tiết tại Thuyết minh số 33),2.922.170.707.985,2.922.170.707.985,4.518.979.290.015,4.518.979.290.015,2922170707985.0,2922170707985.0,4518979290015.0,4518979290015.0
Tổng cộng,a. Các khoản phải trả người bản ngắn hạn > Tổng cộng,Tổng cộng,6.031.357.171.338,6.031.357.171.338,8.949.121.977.591,8.949.121.977.591,6031357171338.0,6031357171338.0,8949121977591.0,8949121977591.0
