row_label_raw,row_label_full,col_0,31/12/2018,01/7/2018,numeric__31/12/2018,numeric__01/7/2018
,,,VND,VND,,
Vay bằng USD,Vay bằng USD,Vay bằng USD,9.044.740.137.194,10.266.379.173.300,9044740137194.0,10266379173300.0
Vay bằng VND,Vay bằng VND,Vay bằng VND,-,-,,
,,,9.044.740.137.194,10.266.379.173.300,9044740137194.0,10266379173300.0
,,,31/12/2018,01/7/2018,,
,,,VND,VND,,
"Vay có bảo lãnh của bên thứ 3(Tập đoàn, Bộ Tài chính)","Vay bằng VND > Vay có bảo lãnh của bên thứ 3(Tập đoàn, Bộ Tài chính)","Vay có bảo lãnh của bên thứ 3(Tập đoàn, Bộ Tài chính)",362.078.237.194,716.807.013.300,362078237194.0,716807013300.0
Vay tín chấp,Vay bằng VND > Vay tín chấp,Vay tín chấp,8.682.661.900.000,9.549.572.160.000,8682661900000.0,9549572160000.0
,,,9.044.740.137.194,10.266.379.173.300,9044740137194.0,10266379173300.0
,,,31/12/2018,01/7/2018,,
,,,VND,VND,,
Vay theo lãi suất thể nối,Vay bằng VND > Vay theo lãi suất thể nối,Vay theo lãi suất thể nối,362.078.237.194,716.807.013.300,362078237194.0,716807013300.0
Vay theo lãi suất cổ định,Vay bằng VND > Vay theo lãi suất cổ định,Vay theo lãi suất cổ định,8.682.661.900.000,9.549.572.160.000,8682661900000.0,9549572160000.0
,,,9.044.740.137.194,10.266.379.173.300,9044740137194.0,10266379173300.0
