row_label_raw,row_label_full,col_0,Tại ngày 31/12/2018,Tại ngày 31/12/2018_1,Tại ngày 01/7/2018,Tại ngày 01/7/2018_1,numeric__Tại ngày 31/12/2018,numeric__Tại ngày 31/12/2018_1,numeric__Tại ngày 01/7/2018,numeric__Tại ngày 01/7/2018_1
,,,VND,%,VND,%,,,,
Tập đoàn Dầu khí Việt,Tập đoàn Dầu khí Việt,Tập đoàn Dầu khí Việt,28.563.802.470.000,"92,13%",28.563.802.470.000,"92,13%",28563802470000.0,0.9213,28563802470000.0,0.9213
Các cổ đông khác,Các cổ đông khác,Các cổ đông khác,2.441.193.690.000,"7,87%",2.441.193.690.000,"7,87%",2441193690000.0,0.0787,2441193690000.0,0.0787
,,,31.004.996.160.000,100%,31.004.996.160.000,100%,31004996160000.0,1.0,31004996160000.0,1.0
