row_label_raw,row_label_full,5.21 Thuế và các khoản phải thu/phải nộp Nhà nước,5.21 Thuế và các khoản phải thu/phải nộp Nhà nước_1,5.21 Thuế và các khoản phải thu/phải nộp Nhà nước_2,5.21 Thuế và các khoản phải thu/phải nộp Nhà nước_3,5.21 Thuế và các khoản phải thu/phải nộp Nhà nước_4,5.21 Thuế và các khoản phải thu/phải nộp Nhà nước_5,5.21 Thuế và các khoản phải thu/phải nộp Nhà nước_6,numeric__5.21 Thuế và các khoản phải thu/phải nộp Nhà nước_1,numeric__5.21 Thuế và các khoản phải thu/phải nộp Nhà nước_2,numeric__5.21 Thuế và các khoản phải thu/phải nộp Nhà nước_3,numeric__5.21 Thuế và các khoản phải thu/phải nộp Nhà nước_4,numeric__5.21 Thuế và các khoản phải thu/phải nộp Nhà nước_5,numeric__5.21 Thuế và các khoản phải thu/phải nộp Nhà nước_6
,,,Số phải thu cuối năm VND,Số phải nộp cuối năm VND,Số đã thực nộp trong năm VND,Số phải nộp trong năm VND,Số phải thu đầu năm VND,Số phải nộp đầu năm VND,,,,,,
Thuế giá trị gia tăng,Thuế giá trị gia tăng,Thuế giá trị gia tăng,1.791.000.000,1.752.114.309,49.986.325.801,50.713.540.917,2.273.127.397,1.507.026.590,1791000000.0,1752114309.0,49986325801.0,50713540917.0,2273127397.0,1507026590.0
Thuế tiêu thụ đặc biệt,Thuế tiêu thụ đặc biệt,Thuế tiêu thụ đặc biệt,-,136.801.084,507.080.069,643.881.153,-,-,,136801084.0,507080069.0,643881153.0,,
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,7.799.228.334,15.939.113.712,40.763.759.084,54.953.338.071,9.975.407.104,3.925.713.495,7799228334.0,15939113712.0,40763759084.0,54953338071.0,9975407104.0,3925713495.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,46.876.323,813.192.831,7.991.208.855,8.049.908.679,28.847.723,736.464.407,46876323.0,813192831.0,7991208855.0,8049908679.0,28847723.0,736464407.0
Thuế nhà đất và tiền thuê đất (i),Thuế nhà đất và tiền thuê đất (i),Thuế nhà đất và tiền thuê đất (i),6.677.174,111.488.654.880,11.893.174.595,19.139.158.891,244.829.700,104.480.823.110,6677174.0,111488654880.0,11893174595.0,19139158891.0,244829700.0,104480823110.0
Thuế môn bài,Thuế môn bài,Thuế môn bài,-,78.307.374.152,540.802.662,10.886.007.303,-,67.962.169.511,,78307374152.0,540802662.0,10886007303.0,,67962169511.0
"Phí, lệ phí và các khoản khác","Phí, lệ phí và các khoản khác","Phí, lệ phí và các khoản khác",-,147.333.331,393.045.195,540.378.526,-,-,,147333331.0,393045195.0,540378526.0,,
Cộng,Cộng,Cộng,9.643.781.831,208.584.584.299,112.075.396.261,144.926.213.540,12.522.211.924,178.612.197.113,9643781831.0,208584584299.0,112075396261.0,144926213540.0,12522211924.0,178612197113.0
