row_label_raw,row_label_full,col_0,Năm 2022VND,Năm 2021VND,numeric__Năm 2022VND,numeric__Năm 2021VND
Chi phí nhân viên quản lý,Chi phí nhân viên quản lý,Chi phí nhân viên quản lý,50.659.634.219,54.623.779.413,50659634219.0,54623779413.0
Chi phí vật liệu quản lý,Chi phí vật liệu quản lý,Chi phí vật liệu quản lý,591.225.036,270.945.176,591225036.0,270945176.0
Chi phí đồ dùng văn phòng,Chi phí đồ dùng văn phòng,Chi phí đồ dùng văn phòng,382.326.924,293.605.343,382326924.0,293605343.0
Chi phí khấu hao TSCĐ,Chi phí khấu hao TSCĐ,Chi phí khấu hao TSCĐ,1.209.005.931,808.233.655,1209005931.0,808233655.0
"Thuế, phí và lệ phí","Thuế, phí và lệ phí","Thuế, phí và lệ phí",19.215.033.251,12.521.846.161,19215033251.0,12521846161.0
Trích/Hoàn nhập dự phòng phải thu khó đòi,Trích/Hoàn nhập dự phòng phải thu khó đòi,Trích/Hoàn nhập dự phòng phải thu khó đòi,33.167.225.275,170.198.304.108,33167225275.0,170198304108.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,19.751.938.479,8.353.203.697,19751938479.0,8353203697.0
Chi phí bằng tiền khác,Chi phí bằng tiền khác,Chi phí bằng tiền khác,26.528.436.678,15.068.039.414,26528436678.0,15068039414.0
Phân bổ lợi thế thương mại,Phân bổ lợi thế thương mại,Phân bổ lợi thế thương mại,29.382.479.159,27.743.362.285,29382479159.0,27743362285.0
Cộng,Cộng,Cộng,180.887.304.952,289.881.319.252,180887304952.0,289881319252.0
