row_label_raw,row_label_full,col_0,Số năm,numeric__Số năm
Quyền sử dụng đất/Quyền đầu tư dự án,Quyền sử dụng đất/Quyền đầu tư dự án,Quyền sử dụng đất/Quyền đầu tư dự án,30 - 50,
Phần mềm kế toán Bravo 7.0 và 8.0,Phần mềm kế toán Bravo 7.0 và 8.0,Phần mềm kế toán Bravo 7.0 và 8.0,03 - 05,
Nhân hiệu OCEAN HOSPITALITY,Phần mềm kế toán Bravo 7.0 và 8.0 > Nhân hiệu OCEAN HOSPITALITY,Nhân hiệu OCEAN HOSPITALITY,10,10.0
Nhân hiệu STARCITY HOTEL,Phần mềm kế toán Bravo 7.0 và 8.0 > Nhân hiệu STARCITY HOTEL,Nhân hiệu STARCITY HOTEL,10,10.0
Website OCH,Phần mềm kế toán Bravo 7.0 và 8.0 > Website OCH,Website OCH,05,5.0
