row_label_raw,row_label_full,col_0,31/12/2022,31/12/2022_1,01/01/2022,01/01/2022_1,numeric__31/12/2022,numeric__31/12/2022_1,numeric__01/01/2022,numeric__01/01/2022_1
,,,Giá gốcVND,Dự phòngVND,Giá gốcVND,Dự phòngVND,,,,
a) Ngắn hạn,a) Ngắn hạn,a) Ngắn hạn,152.150.555.235,(150.421.082.404),1.253.999.770.494,(1.245.636.285.484),152150555235.0,-150421082404.0,1253999770494.0,-1245636285484.0
Phải thu về cho vay,Phải thu về cho vay,Phải thu về cho vay,7.400.000.000,(7.400.000.000),169.600.000.000,(161.490.000.000),7400000000.0,-7400000000.0,169600000000.0,-161490000000.0
Phải thu khách hàng,Phải thu khách hàng,Phải thu khách hàng,17.351.631.826,(15.771.806.157),17.430.380.092,(17.332.737.435),17351631826.0,-15771806157.0,17430380092.0,-17332737435.0
Phải thu khác,Phải thu khác,Phải thu khác,121.511.863.799,(121.511.863.799),1.041.768.135.601,(1.041.768.135.601),121511863799.0,-121511863799.0,1041768135601.0,-1041768135601.0
Tài sản thiếu chờ xử lý,Tài sản thiếu chờ xử lý,Tài sản thiếu chờ xử lý,4.002.727.499,(3.853.080.337),4.008.922.690,(3.853.080.337),4002727499.0,-3853080337.0,4008922690.0,-3853080337.0
Trả trước cho người bán,Trả trước cho người bán,Trả trước cho người bán,1.650.083.870,(1.650.083.870),20.958.083.870,(20.958.083.870),1650083870.0,-1650083870.0,20958083870.0,-20958083870.0
Thuế và các khoản phải thu Nhà nước,Thuế và các khoản phải thu Nhà nước,Thuế và các khoản phải thu Nhà nước,234.248.241,(234.248.241),234.248.241,(234.248.241),234248241.0,-234248241.0,234248241.0,-234248241.0
b) Dài hạn,b) Dài hạn,b) Dài hạn,70.402.807.202,(70.402.807.202),50.638.331.244,(50.638.331.244),70402807202.0,-70402807202.0,50638331244.0,-50638331244.0
Trả trước cho người bán,Trả trước cho người bán,Trả trước cho người bán,70.402.807.202,(70.402.807.202),44.383.247.680,(44.383.247.680),70402807202.0,-70402807202.0,44383247680.0,-44383247680.0
Phải thu khác,Phải thu khác,Phải thu khác,-,-,6.255.083.564,(6.255.083.564),,,6255083564.0,-6255083564.0
Cộng,Cộng,Cộng,222.553.362.437,(220.823.889.606),1.304.638.101.738,(1.296.274.616.728),222553362437.0,-220823889606.0,1304638101738.0,-1296274616728.0
