row_label_raw,row_label_full,col_0,31/12/2022 > Giá trịVND,31/12/2022 > Số có khả năng trả nợVND,01/01/2022 > Giá trịVND,01/01/2022 > Số có khả năng trả nợVND,numeric__31/12/2022 > Giá trịVND,numeric__31/12/2022 > Số có khả năng trả nợVND,numeric__01/01/2022 > Giá trịVND,numeric__01/01/2022 > Số có khả năng trả nợVND
Các bên liên quan,Các bên liên quan,Các bên liên quan,-,-,-,-,,,,
Các bên khác,Các bên liên quan > Các bên khác,Các bên khác,43.592.589.175,43.592.589.175,47.237.270.978,47.237.270.978,43592589175.0,43592589175.0,47237270978.0,47237270978.0
Khách hàng mua căn hộ trả trước tiền (1),Các bên liên quan > Khách hàng mua căn hộ trả trước tiền (1),Khách hàng mua căn hộ trả trước tiền (1),14.667.005.284,14.667.005.284,14.667.005.284,14.667.005.284,14667005284.0,14667005284.0,14667005284.0,14667005284.0
Công ty Cổ phần Du lịch Dầu khí Phương Đông (2),Các bên liên quan > Công ty Cổ phần Du lịch Dầu khí Phương Đông (2),Công ty Cổ phần Du lịch Dầu khí Phương Đông (2),13.705.514.600,13.705.514.600,13.705.514.600,13.705.514.600,13705514600.0,13705514600.0,13705514600.0,13705514600.0
Ngân hàng Thương mại TNHH MTV Đại Dương (3),Các bên liên quan > Ngân hàng Thương mại TNHH MTV Đại Dương (3),Ngân hàng Thương mại TNHH MTV Đại Dương (3),6.630.600.000,6.630.600.000,6.630.600.000,6.630.600.000,6630600000.0,6630600000.0,6630600000.0,6630600000.0
Các đối tượng khác,Các bên liên quan > Các đối tượng khác,Các đối tượng khác,8.589.469.291,8.589.469.291,12.234.151.094,12.234.151.094,8589469291.0,8589469291.0,12234151094.0,12234151094.0
Cộng,Các bên liên quan > Cộng,Cộng,43.592.589.175,43.592.589.175,47.237.270.978,47.237.270.978,43592589175.0,43592589175.0,47237270978.0,47237270978.0
