row_label_raw,row_label_full,col_0,31/12/2022 > Giá trị VND,31/12/2022 > Dự phòng VND,01/01/2022 > Giá trị VND,01/01/2022 > Dự phòng VND,numeric__31/12/2022 > Giá trị VND,numeric__31/12/2022 > Dự phòng VND,numeric__01/01/2022 > Giá trị VND,numeric__01/01/2022 > Dự phòng VND
Các bên khác,Các bên khác,Các bên khác,222.821.738.555,(70.402.807.202),179.411.050.180,(44.383.247.680),222821738555.0,-70402807202.0,179411050180.0,-44383247680.0
Công ty TNHH VNT (4),Công ty TNHH VNT (4),Công ty TNHH VNT (4),78.027.802.500,-,78.027.802.500,-,78027802500.0,,78027802500.0,
Công ty Cổ phần Licogi 19 (5),Công ty Cổ phần Licogi 19 (5),Công ty Cổ phần Licogi 19 (5),57.000.000.000,-,57.000.000.000,-,57000000000.0,,57000000000.0,
Công ty Cổ phần Đầu tư Phát triển Gia Định (6),Công ty Cổ phần Đầu tư Phát triển Gia Định (6),Công ty Cổ phần Đầu tư Phát triển Gia Định (6),44.445.747.680,(44.383.247.680),44.383.247.680,(44.383.247.680),44445747680.0,-44383247680.0,44383247680.0,-44383247680.0
Công ty Cổ phần Đầu tư và Xây dựng Sông Đà (7),Công ty Cổ phần Đầu tư và Xây dựng Sông Đà (7),Công ty Cổ phần Đầu tư và Xây dựng Sông Đà (7),43.284.161.557,(26.019.559.522),-,-,43284161557.0,-26019559522.0,,
Các khoản trả trước cho người bán khác,Các khoản trả trước cho người bán khác,Các khoản trả trước cho người bán khác,64.026.818,-,-,-,64026818.0,,,
Cộng,Cộng,Cộng,222.821.738.555,(70.402.807.202),179.411.050.180,(44.383.247.680),222821738555.0,-70402807202.0,179411050180.0,-44383247680.0
